CODIGO,CAT,NOMBRE,MUNICIPIO,DEPARTAMENTO,ELEV,LONGITUD,LATITUD,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL
23125070,CO,San Cayetano,San Cayetano,Cundinamarca,2150,"74°4'0.0""W","5°18'0.0""N",14,14,19,20,19,11,10,10,13,21,21,16,188
23065100,CO,Sabaneta,San Francisco,Cundinamarca,2475,"74°18'26.6""W","4°54'6.3""N",17,16,21,22,22,19,19,20,18,22,23,20,238
21230070,PM,San Juan D Rioseco,San Juan de Rio Seco,Cundinamarca,1303,"74°37'22.0""W","4°51'5.0""N",7,9,11,13,12,7,6,7,11,14,13,10,121
23060290,PM,Silencio El,Sasaima,Cundinamarca,1425,"74°24'43.4""W","4°58'23.4""N",14,15,18,20,17,14,10,10,13,20,19,16,188
21205850,ME,Colombiano El,Sesquile,Cundinamarca,2567,"73°50'53.5""W","5°2'2.0""N",6,8,13,16,21,21,21,20,15,16,14,7,177
21201920,PM,Alto San Miguel,Sibate,Cundinamarca,2750,"74°18'0.0""W","4°26'58.8""N",16,14,21,22,23,21,20,19,19,25,21,17,238
21200600,PG,Guarani El Penon,Sibate,Cundinamarca,2800,"74°18'0.0""W","4°26'0.0""N",9,9,11,14,16,13,12,14,13,17,14,10,152
21206340,ME,Paraiso Perdido,Sibate,Cundinamarca,2700,"74°22'0.0""W","4°28'0.0""N",6,7,11,15,16,13,13,13,13,16,14,9,146
21201310,PM,Preventorio Infant,Sibate,Cundinamarca,2650,"74°16'3.0""W","4°27'55.6""N",10,11,12,15,18,17,15,14,13,18,17,13,173
21200510,PG,Sibate Apostolica,Sibate,Cundinamarca,2618,"74°15'0.0""W","4°31'0.0""N",7,9,12,15,17,14,13,12,10,15,14,10,148
21201320,PM,Union La,Sibate,Cundinamarca,2640,"74°16'7.7""W","4°30'33.7""N",8,9,13,17,18,15,15,15,15,19,16,11,172
24010150,PG,Simijaca,Simijaca,Cundinamarca,2590,"73°51'49.3""W","5°30'40.7""N",8,11,13,18,16,12,11,10,12,18,17,12,157
24015130,CP,Simijaca,Simijaca,Cundinamarca,2572,"73°51'0.0""W","5°30'0.0""N",8,9,11,16,15,12,9,10,11,17,15,10,142
21201660,PG,Fute,Soacha,Cundinamarca,2607,"74°17'0.0""W","4°36'0.0""N",5,7,8,11,12,9,8,8,9,13,11,7,107
21202110,PG,Huertas Las,Soacha,Cundinamarca,2572,"74°14'0.0""W","4°35'0.0""N",10,9,14,17,18,17,15,15,14,18,18,13,176
21205720,CO,San Jorge Gja,Soacha,Cundinamarca,2900,"74°11'21.4""W","4°30'20.7""N",7,9,12,16,19,19,21,18,13,17,15,10,175
21201720,PG,San Jorge Gja,Soacha,Cundinamarca,2890,"74°12'0.0""W","4°31'0.0""N",6,7,9,11,13,12,14,13,9,12,12,8,126
21201250,PM,San Pedro,Sopo,Cundinamarca,2600,"73°58'0.0""W","4°52'17.9""N",5,7,11,12,16,16,16,15,12,13,11,8,143
21205920,ME,Suasuque,Sopo,Cundinamarca,2650,"73°57'50.0""W","4°49'15.0""N",7,8,10,13,16,16,17,16,15,14,12,8,151
21205570,CP,Primavera La,Subachoque,Cundinamarca,2590,"74°13'0.0""W","4°51'0.0""N",8,10,12,16,17,14,15,14,13,17,14,10,160
21200550,PM,Union La-El Rosal,Subachoque,Cundinamarca,2725,"74°15'0.0""W","4°52'0.0""N",5,6,8,11,11,7,5,5,7,11,10,6,92
21206010,ME,Loretoki Hda,Suesca,Cundinamarca,2550,"73°48'9.9""W","5°5'20.5""N",4,7,9,12,14,15,15,14,10,11,10,5,128
21201650,PM,Sta Rosita,Suesca,Cundinamarca,2750,"73°45'26.6""W","5°6'57.3""N",5,7,10,14,18,21,21,19,12,13,13,6,158
21201620,PM,Suesca,Suesca,Cundinamarca,2575,"73°47'49.1""W","5°6'34.5""N",4,6,9,11,13,13,14,13,11,12,10,6,121
23060200,PM,Supata,Supata,Cundinamarca,1798,"74°14'21.0""W","5°3'34.9""N",12,13,16,18,15,9,8,8,12,18,18,14,160
24011060,PM,Susa,Susa,Cundinamarca,2600,"73°48'5.6""W","5°27'44.8""N",8,9,14,17,14,10,10,10,11,17,17,11,146
24010440,PM,Tres Esquinas,Susa,Cundinamarca,3130,"73°51'0.0""W","5°23'0.0""N",5,6,9,11,11,9,10,7,7,10,9,6,98
24015210,CO,Sutatausa,Sutatausa,Cundinamarca,2700,"73°51'0.0""W","5°15'0.0""N",5,8,11,12,14,9,11,10,9,13,12,7,120
21206020,ME,Santillana,Tabio,Cundinamarca,2575,"74°6'29.8""W","4°54'51.0""N",6,7,10,13,15,13,13,13,11,13,12,8,135
21201760,PM,Sta Isabel,Tabio,Cundinamarca,2680,"74°4'0.0""W","4°59'0.0""N",3,4,6,9,8,5,5,5,5,9,6,3,69
21205650,CP,Tabio,Tabio,Cundinamarca,2620,"73°56'0.0""W","4°46'0.0""N",9,10,13,16,18,17,18,19,16,17,14,10,180
21201630,PG,Tabio Gja,Tabio,Cundinamarca,2600,"74°3'56.2""W","4°55'59.1""N",10,10,14,16,19,18,18,17,15,18,16,11,179
21201180,PM,Guanquica,Tausa,Cundinamarca,2950,"73°56'28.0""W","5°11'3.4""N",6,8,12,15,18,18,18,17,14,17,15,8,167
21201190,PM,Lagunitas,Tausa,Cundinamarca,3100,"73°54'26.1""W","5°12'52.3""N",13,15,17,20,25,26,26,25,21,23,23,17,250
21200880,PG,Salitre El - Neusa,Tausa,Cundinamarca,3140,"74°0'0.0""W","5°11'0.0""N",9,11,14,18,22,22,22,22,16,18,17,12,201
21201140,PM,Esperanza La,Tenjo,Cundinamarca,2555,"74°10'47.9""W","4°48'7.8""N",4,7,8,12,13,10,10,9,9,12,11,6,112
21201210,PM,Hato El,Tenjo,Cundinamarca,2575,"74°9'13.9""W","4°52'0.0""N",6,8,11,15,17,15,14,12,13,15,12,8,144
21205980,CO,Providencia Gja,Tenjo,Cundinamarca,2560,"74°12'3.3""W","4°47'32.6""N",8,10,14,17,18,17,17,16,15,17,16,11,177
21201360,PM,Sta Ines,Tenjo,Cundinamarca,2550,"74°8'0.0""W","4°49'0.0""N",4,5,6,9,10,7,7,6,7,10,8,5,84
21190030,PG,Tibacuy,Tibacuy,Cundinamarca,1635,"74°27'16.1""W","4°20'53.0""N",12,13,18,19,20,18,16,14,17,19,20,16,202
21201100,PM,Tocaima,Tocaima,Cundinamarca,490,"74°39'0.0""W","4°28'0.0""N",5,7,8,12,11,6,4,4,8,12,10,7,93
21206400,CP,Victoria La,Tocaima,Cundinamarca,380,"74°36'0.0""W","4°28'0.0""N",7,9,11,14,15,10,8,7,11,14,12,8,128
21206140,CO,Tibitoc 2,Tocancipa,Cundinamarca,2698,"73°56'0.0""W","4°58'0.0""N",11,12,14,17,21,20,21,20,18,19,17,13,203
35060220,PM,Gloria La,Ubala,Cundinamarca,1845,"73°25'11.2""W","4°48'56.5""N",9,12,15,22,26,26,26,26,22,20,18,13,235
35060300,PM,Mundo Nuevo,Ubala,Cundinamarca,1740,"73°23'31.0""W","4°51'9.1""N",9,10,16,22,26,27,27,26,22,21,17,12,236
35060250,PM,Sta Rosa de Ubala,Ubala,Cundinamarca,1649,"73°24'25.9""W","4°47'48.4""N",9,11,15,23,26,27,27,25,21,20,20,13,238
35060230,PM,Tres Esquinas,Ubala,Cundinamarca,1943,"73°29'20.6""W","4°46'53.1""N",5,9,13,19,23,24,24,22,17,15,14,8,193
35060180,PM,Ubala,Ubala,Cundinamarca,1929,"73°31'42.9""W","4°45'8.6""N",8,11,16,22,26,26,27,25,20,19,18,11,230
35025050,CO,Llano Largo,Ubaque,Cundinamarca,2980,"74°1'49.0""W","4°28'58.2""N",7,8,12,16,22,22,24,21,15,15,15,10,189
35020420,PM,Une,Une,Cundinamarca,2430,"74°1'0.0""W","4°24'0.0""N",7,10,14,20,24,24,25,24,20,19,17,11,215
23060190,PM,Utica,Utica,Cundinamarca,497,"74°29'7.8""W","5°11'45.9""N",6,8,11,14,11,7,5,6,9,15,12,7,110
21190240,PM,Ospina Perez,Venecia,Cundinamarca,1450,"74°29'19.4""W","4°4'53.8""N",12,14,18,22,23,20,19,17,18,23,21,16,224
24015110,CO,Boyera La Automati,Villa de San Diego de Ubate,Cundinamarca,2610,"73°51'6.3""W","5°18'13.7""N",7,10,13,15,17,13,15,13,12,16,14,8,154
24011090,PG,Ubate Gja,Villa de San Diego de Ubate,Cundinamarca,2555,"73°47'29.2""W","5°19'38.4""N",6,9,13,14,17,16,17,14,14,16,15,10,159
21200430,PG,Villapinzon,Villapinzon,Cundinamarca,2700,"73°36'0.0""W","5°12'0.0""N",7,9,13,16,21,24,25,22,17,19,17,11,202
21201640,PG,Villapinzon Gja,Villapinzon,Cundinamarca,2745,"73°35'27.1""W","5°15'49.5""N",12,12,16,19,24,25,26,25,22,22,21,15,240
21201090,PM,Viota,Viota,Cundinamarca,567,"74°32'32.1""W","4°26'33.7""N",7,8,12,14,14,9,7,6,8,14,12,8,121
23065110,CO,Yacopi,Yacopi,Cundinamarca,1347,"74°21'16.5""W","5°29'3.0""N",14,15,20,24,24,19,16,15,21,25,22,17,232
21205910,ME,Cosecha La,Zipaquira,Cundinamarca,2600,"74°0'4.3""W","4°59'21.2""N",7,9,10,13,16,15,15,15,12,15,14,10,152
21201060,PG,Pantano Redondo 1,Zipaquira,Cundinamarca,3160,"74°2'0.2""W","5°2'35.7""N",10,11,15,18,22,21,23,21,19,19,16,13,209
21200260,PG,Ventalarga,Zipaquira,Cundinamarca,3062,"74°3'0.0""W","5°4'0.0""N",8,11,12,16,21,19,20,19,15,18,16,9,184
21200740,PG,Zipaquira,Zipaquira,Cundinamarca,2655,"74°0'0.0""W","5°1'0.0""N",8,8,12,15,18,16,17,14,14,14,13,8,158
32190010,PM,Arabia Arrecifal,Barranco Minas,Guainia,96,"69°3'19.1""W","3°38'13.7""N",6,7,9,14,17,18,18,16,13,12,12,9,151
32150050,PM,Barranco Murcielag,Barranco Minas,Guainia,98,"69°35'17.0""W","3°34'18.0""N",7,8,10,17,20,21,22,20,16,14,14,11,180
32150040,PM,Pueblo Nuevo,Barranco Minas,Guainia,100,"69°53'37.2""W","3°25'25.0""N",7,7,11,17,21,22,22,18,16,15,12,11,178
32150060,PM,Sapuara,Barranco Minas,Guainia,97,"69°21'38.0""W","3°40'14.0""N",6,7,8,13,16,17,17,15,11,10,11,8,140
31090010,PM,Cuayare,Inirida,Guainia,92,"67°50'7.2""W","3°57'27.5""N",7,7,9,13,19,20,19,17,12,12,10,8,153
31095010,AM,Pto Inirida,Inirida,Guainia,100,"67°55'54.1""W","3°52'3.6""N",9,10,13,19,25,25,25,23,19,17,15,12,211
32040010,PM,Catalina La,San Jose del Guaviare,Guaviare,262,"73°34'51.4""W","2°21'16.8""N",4,6,11,16,18,18,17,15,13,12,11,7,148
32040020,PM,Isla del Muerto,San Jose del Guaviare,Guaviare,184,"73°9'59.2""W","2°22'27.4""N",4,6,11,16,17,18,18,14,12,13,12,7,149
32105070,CO,San Jose Guaviare,San Jose del Guaviare,Guaviare,165,"72°38'49.5""W","2°33'10.9""N",6,8,13,19,21,24,22,21,17,17,16,10,192
31015010,CO,Trueno El,San Jose del Guaviare,Guaviare,150,"72°38'24.0""W","2°22'22.0""N",6,7,14,19,23,24,24,22,19,19,17,11,205
21030080,PM,Acevedo,Acevedo,Huila,1350,"75°53'23.4""W","1°48'30.3""N",7,8,11,13,15,15,15,13,11,11,11,9,138
21030060,PM,San Adolfo,Acevedo,Huila,1345,"76°1'19.5""W","1°42'51.4""N",11,13,15,18,18,19,20,18,15,13,14,12,185
21040010,PM,Agrado,Agrado,Huila,905,"75°46'0.0""W","2°15'0.0""N",8,9,11,11,12,10,10,6,7,9,12,9,113
21040020,PM,Antena Tv,Agrado,Huila,2210,"75°43'42.5""W","2°20'2.5""N",10,10,13,13,13,10,10,7,8,13,15,14,134
21045010,CO,Betulia La,Agrado,Huila,780,"75°42'18.3""W","2°16'53.7""N",12,13,16,18,19,16,16,12,11,15,18,15,181
21040070,PM,Escalereta La,Agrado,Huila,700,"75°41'0.0""W","2°13'0.0""N",8,9,11,14,13,11,10,7,8,11,12,8,123
21040040,PM,Pte Balseadero Rad,Agrado,Huila,688,"75°38'54.9""W","2°13'55.1""N",7,9,11,12,12,10,9,7,7,11,10,8,113
21130050,PM,Perez Hda,Aipe,Huila,450,"75°15'21.4""W","3°14'36.8""N",5,5,8,8,6,3,3,2,4,10,10,8,72
21120040,PM,Potrerito,Aipe,Huila,850,"75°22'46.1""W","3°8'27.9""N",7,8,10,8,6,4,4,3,4,10,13,9,86
21130110,PG,Praga,Aipe,Huila,1085,"75°29'26.4""W","3°16'6.9""N",14,12,15,17,15,10,9,8,10,17,19,17,161
21105030,CO,Algeciras,Algeciras,Huila,1155,"75°19'20.1""W","2°31'18.1""N",13,12,17,20,21,19,17,15,15,20,18,16,203
21100140,PM,Arcadia La,Algeciras,Huila,1380,"75°24'3.2""W","2°26'5.3""N",11,10,15,18,17,15,14,12,13,17,15,13,169
21100080,PM,Nuevo Paraiso,Algeciras,Huila,1525,"75°12'24.1""W","2°36'55.0""N",8,9,12,15,16,13,12,11,12,14,14,10,147
21100070,PG,Sta Barbara Fca,Algeciras,Huila,1750,"75°14'6.5""W","2°33'42.2""N",8,9,13,15,16,14,13,12,12,15,17,13,157
21025020,CO,Altamira,Altamira,Huila,1352,"75°48'0.0""W","2°4'0.0""N",12,14,17,18,20,17,18,16,15,18,18,15,197
21140030,PM,Arizona,Baraya,Huila,638,"74°56'9.5""W","3°16'34.9""N",6,7,12,11,11,9,9,7,8,11,12,9,115
21110070,PM,Baraya,Baraya,Huila,615,"75°3'26.4""W","3°9'1.2""N",5,7,10,11,11,8,8,7,6,12,12,9,107
21115140,CO,Laureles Los,Baraya,Huila,2100,"74°55'16.0""W","3°5'38.4""N",10,11,16,20,22,20,21,20,19,20,20,15,216
21115160,AM,Manila La Hda,Baraya,Huila,600,"75°4'53.5""W","3°7'59.4""N",8,9,13,15,15,13,12,11,10,15,16,11,148
21145060,CO,Sto Domingo,Baraya,Huila,1275,"74°56'36.4""W","3°13'50.6""N",7,8,14,15,16,14,14,12,13,16,15,11,154
21105060,CP,Hidrobetania,Campoalegre,Huila,500,"75°25'29.7""W","2°42'48.4""N",9,10,13,12,10,6,6,4,5,12,15,13,117
21100120,PM,Palco El,Campoalegre,Huila,880,"75°14'0.0""W","2°42'0.0""N",11,10,13,13,13,11,8,6,9,12,13,11,131
21105040,CO,Potosi Hda,Campoalegre,Huila,680,"75°17'56.0""W","2°41'48.5""N",10,10,14,14,15,13,12,9,11,14,16,14,151
21105050,CP,Rosales Los,Campoalegre,Huila,553,"75°25'4.4""W","2°36'58.8""N",11,12,16,17,16,14,12,10,11,16,17,14,166
21145070,CO,Legiosa La,Colombia,Huila,1476,"74°42'10.4""W","3°18'39.7""N",12,13,19,25,28,27,27,26,23,24,25,19,268
21140130,PG,Libano El,Colombia,Huila,2000,"74°40'0.8""W","3°38'43.7""N",10,12,15,19,19,16,14,10,11,18,20,15,177
21140080,PM,Miraflores,Colombia,Huila,1049,"74°44'37.6""W","3°28'49.9""N",6,7,11,12,13,11,9,7,7,13,14,7,118
21145080,CO,Sta Ana,Colombia,Huila,1410,"74°42'10.6""W","3°35'23.2""N",10,10,16,18,19,17,16,11,14,19,20,14,184
21140010,PM,Venado El,Colombia,Huila,584,"74°54'14.3""W","3°17'29.7""N",6,6,10,12,11,8,8,6,8,11,13,8,107
21020050,PM,Pte Saladoblanco R,Elias,Huila,1046,"76°0'49.5""W","1°59'3.2""N",9,10,13,15,17,15,15,13,11,13,14,10,154
21020040,PM,Viso El,Elias,Huila,1017,"75°54'28.1""W","2°0'55.5""N",9,10,14,16,16,14,14,11,11,13,15,11,153
21060080,PM,Garzon,Garzon,Huila,990,"75°36'18.2""W","2°11'24.3""N",10,11,14,16,16,15,14,11,11,14,14,11,158
21030090,PM,Jagua La,Garzon,Huila,755,"75°40'39.7""W","2°10'10.5""N",7,7,9,11,11,10,9,7,8,10,10,8,107
21060040,PM,Pita La,Garzon,Huila,1330,"75°32'54.9""W","2°12'7.3""N",11,12,15,18,19,17,16,13,12,16,15,13,175
21030110,PM,San Antonio del Pe,Garzon,Huila,1190,"75°40'55.0""W","2°4'39.9""N",8,10,12,15,14,13,11,9,10,12,12,10,135
21065040,CO,Zuluaga,Garzon,Huila,1270,"75°31'46.0""W","2°15'9.0""N",14,15,19,23,24,23,21,19,19,20,20,18,236
21060100,PM,Cristalina La Hda,Gigante,Huila,1460,"75°30'12.9""W","2°19'1.8""N",11,13,17,19,20,18,17,14,14,18,18,15,193
21060070,PM,Gigante 2,Gigante,Huila,850,"75°32'17.1""W","2°23'20.1""N",8,9,11,12,13,10,9,7,7,12,11,9,118
21060110,PM,Rioloro,Gigante,Huila,721,"75°37'28.8""W","2°19'17.4""N",6,7,10,10,10,7,7,5,6,9,9,7,92
21030050,PM,Guadalupe,Guadalupe,Huila,893,"75°46'31.3""W","2°1'34.5""N",7,8,10,10,11,10,9,7,8,9,9,7,104
21035020,CO,Resina,Guadalupe,Huila,2102,"75°40'44.4""W","1°54'50.0""N",16,16,22,25,27,26,27,26,24,25,23,20,277
21060090,PM,Hobo El,Hobo,Huila,636,"75°26'7.9""W","2°34'29.3""N",8,8,11,11,10,6,5,4,6,11,12,10,101
21085020,CO,Iquira,Iquira,Huila,1095,"75°37'45.3""W","2°39'7.9""N",15,14,18,18,16,13,12,11,11,17,20,18,183
21085040,CO,Terpeya Colombia,Iquira,Huila,1650,"75°39'56.0""W","2°39'46.1""N",19,18,21,21,20,18,19,16,16,20,23,22,232
21080130,PG,Totumo El Hda,Iquira,Huila,790,"75°37'16.3""W","2°35'37.5""N",12,12,15,13,13,10,8,7,8,13,17,16,144
21010170,PM,Esc Belen,Isnos,Huila,1700,"76°10'21.0""W","1°54'5.0""N",12,12,16,18,19,18,19,17,15,16,16,14,191
21010250,PM,Hornitos,Isnos,Huila,2000,"76°15'12.7""W","1°58'40.1""N",11,12,16,17,18,19,19,16,12,14,17,14,183
21010060,PM,Mediania,Isnos,Huila,1763,"76°10'19.7""W","2°1'15.0""N",13,13,16,18,18,19,19,17,14,17,18,16,198
21010050,PM,San Jose de Isnos,Isnos,Huila,1720,"76°12'53.7""W","1°55'53.7""N",13,13,16,19,19,20,21,19,15,18,17,16,206
21050060,PM,Argentina La,La Argentina,Huila,1500,"75°58'20.2""W","2°11'56.6""N",11,13,16,17,17,14,14,11,11,16,17,15,172
21055020,CP,Esc Agr La Plata,La Plata,Huila,1070,"75°53'28.5""W","2°22'41.8""N",16,17,21,21,22,19,18,14,14,19,21,19,222
21050190,PM,Meremberg Hda,La Plata,Huila,2220,"76°7'2.5""W","2°13'5.0""N",15,16,20,22,24,23,21,19,18,22,22,19,241
21050160,PM,San Vicente,La Plata,Huila,1745,"76°0'36.5""W","2°19'1.4""N",11,13,15,16,17,16,17,14,12,17,17,14,179
21050090,PM,Nataga,Nataga,Huila,1545,"75°48'23.4""W","2°33'5.2""N",13,13,15,15,15,12,12,10,11,16,17,16,164
21050170,PM,Yarumal,Nataga,Huila,1950,"75°45'32.2""W","2°39'8.6""N",13,14,17,18,19,16,18,15,14,19,20,18,202
21115020,SS,Apto Benito Salas,Neiva,Huila,439,"75°17'35.0""W","2°56'55.5""N",11,11,15,16,15,11,10,8,10,16,17,15,157
21110430,PG,Gironda La Hda,Neiva,Huila,1060,"75°7'13.6""W","2°54'22.1""N",13,13,17,18,20,15,15,12,14,19,20,17,194
21135050,CO,Julia La,Neiva,Huila,1691,"75°31'48.1""W","3°5'55.6""N",16,15,18,17,16,11,11,9,11,18,21,19,181
21130080,PM,Organos,Neiva,Huila,800,"75°29'32.1""W","3°7'15.0""N",12,11,14,14,12,7,6,5,8,15,17,16,138
21115100,CO,Palacio-Vegalarga,Neiva,Huila,1100,"75°3'59.7""W","2°56'33.5""N",13,14,19,22,23,19,17,14,16,21,22,18,217
21110130,PG,Pueblo Nuevo,Neiva,Huila,1580,"75°5'7.2""W","2°48'19.8""N",12,11,15,16,16,13,13,13,11,16,18,15,168
21130040,PM,San Luis,Neiva,Huila,1140,"75°29'4.8""W","3°4'50.3""N",10,10,12,11,9,4,5,4,7,12,15,13,111
21110400,PG,Sta Helena,Neiva,Huila,1160,"75°6'29.5""W","2°51'4.1""N",13,14,20,20,20,15,14,11,13,19,21,18,198
21040030,PM,Oporapa,Oporapa,Huila,1614,"75°59'43.3""W","2°1'55.8""N",10,11,14,15,17,15,16,15,13,15,15,12,168
21050150,PM,Paez Paicol Radio,Paicol,Huila,788,"75°45'30.0""W","2°27'30.3""N",11,10,12,11,11,7,6,5,7,13,15,14,122
21090090,PM,Buenavista,Palermo,Huila,520,"75°21'0.0""W","2°50'0.0""N",7,7,10,8,9,4,3,3,5,10,11,10,85
21090140,PM,Cardo 2 El,Palermo,Huila,480,"75°23'0.0""W","2°53'0.0""N",6,6,9,6,6,3,3,2,4,8,10,8,74
21130060,PM,Carmen El,Palermo,Huila,2250,"75°33'33.1""W","3°0'25.7""N",13,13,15,15,13,9,8,6,9,18,19,14,151
21090060,PM,Casa Bombas 1 Junc,Palermo,Huila,450,"75°20'0.0""W","2°47'0.0""N",8,8,12,10,9,5,5,4,5,11,13,11,99
21090120,PM,Casa Bombas 2,Palermo,Huila,455,"75°22'0.0""W","2°47'0.0""N",9,8,11,10,9,5,4,4,6,12,13,11,103
21090020,PM,Cucharo El,Palermo,Huila,620,"75°23'57.1""W","2°51'20.0""N",9,9,12,11,9,4,4,3,5,13,14,12,104
21095010,CO,Juncal El,Palermo,Huila,460,"75°19'52.2""W","2°49'43.7""N",11,12,16,15,14,10,9,7,9,16,17,14,150
21090040,PM,Papagayo Hda,Palermo,Huila,460,"75°20'51.1""W","2°46'39.3""N",7,7,11,10,9,5,4,3,5,10,13,11,95
21120010,PM,Paraguay Hda,Palermo,Huila,1300,"75°29'7.4""W","2°58'39.9""N",11,11,13,12,10,6,6,4,7,14,17,14,123
21120130,PM,Rionegro Hda,Palermo,Huila,560,"75°25'33.8""W","2°54'42.7""N",8,9,11,9,8,4,4,3,5,11,12,12,95
21090110,PM,Santa Barbara,Palermo,Huila,454,"75°20'23.6""W","2°51'55.9""N",6,7,10,8,7,4,3,3,4,10,11,9,84
21090030,PM,Sta Cecilia,Palermo,Huila,450,"75°19'0.0""W","2°55'0.0""N",8,9,11,9,9,5,4,4,6,11,12,10,100
21120090,PM,Totumo El,Palermo,Huila,700,"75°29'27.5""W","2°52'13.2""N",9,10,12,12,9,5,4,4,6,13,14,13,110
21120100,PM,Volcan El,Palermo,Huila,1105,"75°33'59.9""W","2°51'54.0""N",12,11,14,14,13,7,5,5,7,14,18,14,135
21010100,PM,Palestina,Palestina,Huila,1530,"76°8'0.0""W","1°43'29.4""N",12,13,16,19,20,21,20,18,15,15,14,14,196
21010180,PM,Tabor El,Palestina,Huila,1700,"76°9'18.8""W","1°41'43.0""N",14,14,18,20,22,22,21,19,18,16,15,15,213
21040060,PM,Tres Esquinas,Pital,Huila,805,"75°46'45.7""W","2°11'57.7""N",7,8,10,10,9,9,7,5,6,9,11,9,98
21010110,PM,Insfopal,Pitalito,Huila,1265,"76°4'27.9""W","1°50'41.7""N",10,12,15,17,19,18,18,17,13,14,15,13,179
21010040,PM,Laguna La,Pitalito,Huila,1334,"76°5'8.5""W","1°57'41.3""N",11,12,15,18,18,18,18,16,14,15,15,13,181
21010210,PM,Montecristo,Pitalito,Huila,1674,"76°11'20.1""W","1°42'49.7""N",11,11,15,16,18,19,18,17,15,14,14,12,180
21015020,CO,Sevilla,Pitalito,Huila,1320,"76°7'29.4""W","1°49'18.1""N",12,14,18,20,22,21,22,20,18,17,18,16,218
21010240,PM,Villalobos Tv,Pitalito,Huila,2270,"76°14'0.0""W","1°32'0.0""N",16,17,19,24,26,25,25,24,20,21,22,18,256
21110440,PM,Guadual El,Rivera,Huila,735,"75°14'21.4""W","2°47'44.4""N",7,9,12,11,10,7,7,4,6,13,15,10,112
21010220,PM,Morelia,Saladoblanco,Huila,1625,"76°12'6.0""W","2°3'57.2""N",15,16,19,20,21,22,21,18,14,19,21,17,221
21010190,PM,Alto del Obispo,San Agustin,Huila,1700,"76°15'0.4""W","1°50'59.2""N",11,13,16,19,21,20,22,19,15,15,16,13,200
21010130,PM,Bajo Frutal,San Agustin,Huila,1660,"76°14'37.7""W","1°48'37.1""N",13,13,17,20,22,21,21,19,16,17,18,15,214
21010230,PM,Betania Tv,San Agustin,Huila,1949,"76°18'15.3""W","1°54'20.9""N",13,15,17,19,20,20,21,20,15,17,18,16,212
21010140,PM,Candela La,San Agustin,Huila,1940,"76°21'39.0""W","1°51'51.8""N",15,15,17,21,23,23,23,22,18,19,19,16,231
21015030,CP,Parque Arqueologic,San Agustin,Huila,1800,"76°17'41.9""W","1°53'18.5""N",16,17,20,23,24,24,24,23,21,21,21,19,251
21010200,PM,Sulchomisco,San Agustin,Huila,1800,"76°19'3.4""W","1°51'13.0""N",10,12,14,18,18,19,20,17,14,14,14,12,183
21010160,PM,Villa Fatima,San Agustin,Huila,1724,"76°23'36.0""W","1°53'58.7""N",10,11,12,15,17,17,18,16,12,13,14,12,167
21125010,CO,Sta Maria,Santa Maria,Huila,1300,"75°35'1.7""W","2°56'33.5""N",17,17,19,21,20,17,16,14,14,21,22,18,215
21035040,CO,Libano El,Suaza,Huila,1045,"75°49'40.0""W","1°52'6.2""N",12,14,18,21,22,20,19,19,18,17,17,14,210
21040050,PM,Tarqui,Tarqui,Huila,830,"75°49'22.1""W","2°6'31.8""N",9,10,13,13,13,11,10,9,9,12,13,11,133
21110180,PM,Hato Bogota,Tello,Huila,591,"75°9'35.0""W","3°2'9.7""N",5,6,10,8,8,4,4,3,5,10,11,8,82
21110040,PM,Hato Milagro,Tello,Huila,548,"75°10'6.3""W","3°4'29.6""N",6,7,10,11,10,7,6,4,6,12,13,10,102
21110160,PM,Mesa Redonda,Tello,Huila,500,"75°11'56.5""W","3°7'6.5""N",6,8,11,11,11,7,7,5,6,12,13,10,109
21115070,CO,Portal El,Tello,Huila,1300,"75°4'22.8""W","3°0'53.8""N",12,14,18,21,23,19,18,16,17,21,21,18,217
21080100,PM,Herreras Las,Teruel,Huila,1800,"75°36'47.0""W","2°46'22.2""N",13,12,13,13,11,8,8,7,8,13,16,15,138
21080080,PG,Mina La,Teruel,Huila,1800,"75°37'55.2""W","2°47'35.0""N",15,15,17,17,17,12,12,11,13,18,19,18,184
21085030,CO,San Rafael,Teruel,Huila,1030,"75°34'57.8""W","2°45'37.6""N",17,16,20,19,18,15,14,11,13,19,23,20,204
21050140,PM,Hatillo El,Tesalia,Huila,900,"75°36'56.4""W","2°30'38.8""N",9,8,10,8,8,5,4,3,4,10,13,12,94
21080110,PG,San Jose Hda,Tesalia,Huila,1000,"75°43'7.2""W","2°34'43.3""N",12,11,13,13,11,10,8,6,7,12,16,14,133
21050290,PM,Tesalia 2,Tesalia,Huila,825,"75°43'42.6""W","2°29'28.6""N",11,11,12,11,11,7,6,5,6,12,14,14,120
21110330,PM,Polonia,Villavieja,Huila,429,"75°13'6.3""W","3°11'14.6""N",6,7,9,10,9,6,5,4,5,11,12,9,94
21110090,PM,Potosi,Villavieja,Huila,400,"75°10'12.0""W","3°23'14.2""N",4,6,8,8,8,4,4,3,4,9,10,7,75
21145040,AM,San Alfonso,Villavieja,Huila,440,"75°6'36.4""W","3°22'24.1""N",7,10,12,14,13,10,9,7,9,14,16,12,134
21115060,CO,San Jose,Villavieja,Huila,400,"75°11'2.6""W","3°19'45.2""N",8,9,11,13,13,9,8,6,9,14,14,11,124
