,cod,lon,lat,ele,sun,hum,pre,rai,nam,mun,dep,N
271,16050120,73.2191666667,-8.03638888889,1700,0,0,7,6,Bocatoma Rio Frio,Abrego,Norte de Santander,2
272,16050130,73.2344444444,-8.00472222222,1800,0,0,7,6,Campanario El,Abrego,Norte de Santander,2
273,16050150,73.2166666667,-8.08333333333,1380,0,0,7,6,Hoyo El,Abrego,Norte de Santander,2
274,16050160,73.2333333333,-8.05,1650,0,0,7,1,Llano Suarez,Abrego,Norte de Santander,2
275,16050170,73.4233333333,-8.40055555556,1545,0,0,5,6,Brotare,Ocana,Norte de Santander,2
276,16050240,73.3511111111,-8.61027777778,1280,0,0,3,3,Palacio El,Convencion,Norte de Santander,2
277,16050260,73.2461111111,-8.19833333333,1400,0,0,5,1,Montecitos,La Playa,Norte de Santander,2
278,16050270,73.35,-8.33333333333,1500,0,0,5,1,Laguna La,Rio de Oro,Cesar,2
279,16055010,73.3575,-8.31527777778,1435,1,1,5,6,Apto Aguas Claras,Ocana,Norte de Santander,4
280,16055020,73.2852777778,-8.44222222222,1160,0,1,7,6,Teorama,Teorama,Norte de Santander,3
281,16055040,73.2230555556,-8.08722222222,1430,1,1,5,6,Abrego Centro Admo,Abrego,Norte de Santander,4
282,16055060,73.235,-8.2175,1500,1,1,5,6,Playa La,La Playa,Norte de Santander,4
283,16055080,73.2136111111,-8.40777777778,1650,0,0,7,6,Maravilla La,San Calixto,Norte de Santander,2
284,16055090,73.3438888889,-8.47055555556,1076,1,1,7,3,Ins Agr Convencion,Convencion,Norte de Santander,4
285,16055100,73.3222222222,-8.23777777778,1150,1,1,5,6,Univ Fco P Santand,Ocana,Norte de Santander,4
286,16060010,72.7916666667,-8.83472222222,75,0,0,4,6,Cno La Raya,Tibu,Norte de Santander,2
287,16070010,72.8969444444,-8.99805555556,50,0,0,4,6,Pto Barco,Tibu,Norte de Santander,2
288,16070030,72.9822222222,-8.87583333333,75,0,0,4,6,Hacharira,Tibu,Norte de Santander,2
289,16070040,72.9094444444,-8.64111111111,150,0,0,4,3,Oru,Tibu,Norte de Santander,2
290,17010010,81.72,-12.5397222222,80,0,0,3,6,Empoislas,San Andres,San Andres Providencia y Sta C,2
291,17010020,81.7302777778,-12.4808333333,2,0,0,3,6,Hoyo Soplador,San Andres,San Andres Providencia y Sta C,2
292,17015010,81.7038888889,-12.5869444444,1,0,0,3,3,Apto Sesquicen-Aut,San Andres,San Andres Providencia y Sta C,2
293,17020020,81.3788888889,-13.3686111111,2,0,0,3,6,Pueblo Viejo,Providencia,San Andres Providencia y Sta C,2
294,17020030,81.3913888889,-13.3563888889,12,0,0,3,6,San Felipe,Providencia,San Andres Providencia y Sta C,2
295,17020040,81.3880555556,-13.3436111111,95,0,0,3,3,Agua Dulce,Providencia,San Andres Providencia y Sta C,2
296,17025020,81.35,-13.35,1,4,1,3,3,Apto El Embrujo,Providencia,San Andres Providencia y Sta C,4
297,21010040,76.0855555556,-1.96138888889,1334,0,0,11,2,Laguna La,Pitalito,Huila,2
298,21010050,76.2147222222,-1.93138888889,1720,0,0,11,2,San Jose de Isnos,Isnos,Huila,2
299,21010060,76.1719444444,-2.02083333333,1763,0,0,11,2,Mediania,Isnos,Huila,2
300,21010100,76.1333333333,-1.72472222222,1530,0,0,9,2,Palestina,Palestina,Huila,2
301,21010110,76.0741666667,-1.84472222222,1265,0,0,11,2,Insfopal,Pitalito,Huila,2
302,21010130,76.2436111111,-1.81027777778,1660,0,0,11,2,Bajo Frutal,San Agustin,Huila,2
303,21010140,76.3608333333,-1.86416666667,1940,0,0,9,2,Candela La,San Agustin,Huila,2
304,21010160,76.3933333333,-1.89944444444,1724,0,0,11,2,Villa Fatima,San Agustin,Huila,2
305,21010170,76.1725,-1.90138888889,1700,0,0,11,2,Esc Belen,Isnos,Huila,2
306,21010180,76.155,-1.69527777778,1700,0,0,9,2,Tabor El,Palestina,Huila,2
307,21010190,76.25,-1.84972222222,1700,0,0,11,2,Alto del Obispo,San Agustin,Huila,2
308,21010200,76.3175,-1.85361111111,1800,0,0,9,2,Sulchomisco,San Agustin,Huila,2
309,21010210,76.1888888889,-1.71361111111,1674,0,0,9,2,Montecristo,Pitalito,Huila,2
310,21010220,76.2016666667,-2.06583333333,1625,0,0,7,2,Morelia,Saladoblanco,Huila,2
311,21010230,76.3041666667,-1.90555555556,1949,0,0,11,2,Betania Tv,San Agustin,Huila,2
312,21010240,76.2333333333,-1.53333333333,2270,0,0,1,2,Villalobos Tv,Pitalito,Huila,2
313,21010250,76.2533333333,-1.97777777778,2000,0,0,11,2,Hornitos,Isnos,Huila,2
314,21015020,76.1247222222,-1.82166666667,1320,3,1,11,2,Sevilla,Pitalito,Huila,4
315,21015030,76.2947222222,-1.88833333333,1800,3,1,11,2,Parque Arqueologic,San Agustin,Huila,4
316,21020040,75.9077777778,-2.01527777778,1017,0,0,11,2,Viso El,Elias,Huila,2
317,21020050,76.0136111111,-1.98416666667,1046,0,0,11,2,Pte Saladoblanco R,Elias,Huila,2
318,21025020,75.8,-2.06666666667,1352,3,2,11,2,Altamira,Altamira,Huila,4
319,21025030,75.7361111111,-2.07916666667,1368,5,2,11,0,Altamira El Grifo,Altamira,Huila,3
320,21030050,75.7752777778,-2.02611111111,893,0,0,11,6,Guadalupe,Guadalupe,Huila,2
321,21030060,76.0219444444,-1.71416666667,1345,0,0,9,2,San Adolfo,Acevedo,Huila,2
322,21030080,75.8897222222,-1.80833333333,1350,0,0,11,2,Acevedo,Acevedo,Huila,2
323,21030090,75.6775,-2.16944444444,755,0,0,11,6,Jagua La,Garzon,Huila,2
324,21030110,75.6819444444,-2.0775,1190,0,0,11,6,San Antonio del Pe,Garzon,Huila,2
325,21035020,75.6788888889,-1.91388888889,2102,2,1,9,2,Resina,Guadalupe,Huila,4
326,21035040,75.8277777778,-1.86833333333,1045,0,1,11,2,Libano El,Suaza,Huila,3
327,21040010,75.7666666667,-2.25,905,0,0,11,6,Agrado,Agrado,Huila,2
328,21040020,75.7283333333,-2.33388888889,2210,0,0,6,6,Antena Tv,Agrado,Huila,2
329,21040030,75.9952777778,-2.03194444444,1614,0,0,11,2,Oporapa,Oporapa,Huila,2
330,21040040,75.6483333333,-2.23194444444,688,0,0,11,6,Pte Balseadero Rad,Agrado,Huila,2
331,21040050,75.8227777778,-2.10861111111,830,0,0,11,6,Tarqui,Tarqui,Huila,2
332,21040060,75.7791666667,-2.19916666667,805,0,0,11,6,Tres Esquinas,Pital,Huila,2
333,21040070,75.6833333333,-2.21666666667,700,0,0,11,6,Escalereta La,Agrado,Huila,2
334,21045010,75.705,-2.28138888889,780,0,2,11,2,Betulia La,Agrado,Huila,3
335,21050060,75.9722222222,-2.19888888889,1500,0,0,11,2,Argentina La,La Argentina,Huila,2
336,21050070,75.9747222222,-2.65694444444,1439,0,0,11,2,Belalcazar,Paez,Cauca,2
337,21050090,75.8063888889,-2.55138888889,1545,0,0,6,3,Nataga,Nataga,Huila,2
338,21050110,76.0638888889,-2.54805555556,1800,0,0,11,2,Inza,Inza,Cauca,2
339,21050140,75.6155555556,-2.51055555556,900,0,0,6,4,Hatillo El,Tesalia,Huila,2
340,21050150,75.7583333333,-2.45833333333,788,0,0,6,4,Paez Paicol Radio,Paicol,Huila,2
341,21050160,76.01,-2.31694444444,1745,0,0,11,2,San Vicente,La Plata,Huila,2
342,21050170,75.7588888889,-2.65222222222,1950,0,0,11,2,Yarumal,Nataga,Huila,2
343,21050190,76.1172222222,-2.21805555556,2220,0,0,11,2,Meremberg Hda,La Plata,Huila,2
344,21050220,75.9277777778,-2.56583333333,1462,0,0,11,6,San Luis,Paez,Cauca,2
345,21050230,76.0466666667,-2.58166666667,1595,0,0,11,2,San Andres,Inza,Cauca,2
346,21050240,76.0541666667,-2.46055555556,1600,0,0,11,2,Sta Teresa,Inza,Cauca,2
347,21050250,76.095,-2.50083333333,2235,0,0,7,2,Altamira,Inza,Cauca,2
348,21050290,75.7283333333,-2.49111111111,825,0,0,11,4,Tesalia 2,Tesalia,Huila,2
349,21050310,76.1688888889,-2.44666666667,2750,0,0,9,2,Esc Riosucio 2,Inza,Cauca,2
350,21055020,75.8911111111,-2.37805555556,1070,5,2,11,2,Esc Agr La Plata,La Plata,Huila,4
351,21055030,76.1638888889,-2.24138888889,2085,3,1,11,2,Sta Leticia,Purace,Cauca,4
352,21060040,75.5483333333,-2.20194444444,1330,0,0,11,2,Pita La,Garzon,Huila,2
353,21060070,75.5380555556,-2.38888888889,850,0,0,11,6,Gigante 2,Gigante,Huila,2
354,21060080,75.605,-2.19,990,0,0,11,2,Garzon,Garzon,Huila,2
355,21060090,75.4352777778,-2.57472222222,636,0,0,11,4,Hobo El,Hobo,Huila,2
356,21060100,75.5033333333,-2.31694444444,1460,0,0,11,2,Cristalina La Hda,Gigante,Huila,2
357,21060110,75.6244444444,-2.32138888889,721,0,0,11,6,Rioloro,Gigante,Huila,2
358,21065030,75.55,-2.36666666667,1500,2,2,11,0,Jorge Villamil,Gigante,Huila,3
359,21065040,75.5294444444,-2.2525,1270,2,1,11,2,Zuluaga,Garzon,Huila,4
360,21080030,75.5286111111,-2.66944444444,600,0,0,6,4,Yaguara,Yaguara,Huila,2
361,21080070,75.5808333333,-2.63666666667,650,0,0,6,4,Sta Rosa Hda,Yaguara,Huila,2
362,21080080,75.6319444444,-2.79305555556,1800,0,0,11,3,Mina La,Teruel,Huila,2
363,21080100,75.6130555556,-2.77277777778,1800,0,0,6,4,Herreras Las,Teruel,Huila,2
364,21080110,75.7186111111,-2.57861111111,1000,0,0,11,3,San Jose Hda,Tesalia,Huila,2
365,21080130,75.6211111111,-2.59361111111,790,0,0,6,3,Totumo El Hda,Iquira,Huila,2
366,21085020,75.6291666667,-2.65194444444,1095,1,0,6,3,Iquira,Iquira,Huila,3
367,21085030,75.5825,-2.76027777778,1030,0,0,6,3,San Rafael,Teruel,Huila,2
368,21085040,75.6655555556,-2.66277777778,1650,0,2,6,2,Terpeya Colombia,Iquira,Huila,3
369,21090020,75.3991666667,-2.85555555556,620,0,0,6,4,Cucharo El,Palermo,Huila,2
370,21090030,75.3166666667,-2.91666666667,450,0,0,11,4,Sta Cecilia,Palermo,Huila,2
371,21090040,75.3475,-2.7775,460,0,0,11,4,Papagayo Hda,Palermo,Huila,2
372,21090060,75.3333333333,-2.78333333333,450,0,0,11,4,Casa Bombas 1 Junc,Palermo,Huila,2
373,21090090,75.35,-2.83333333333,520,0,0,11,4,Buenavista,Palermo,Huila,2
374,21090110,75.3397222222,-2.86527777778,454,0,0,11,4,Santa Barbara,Palermo,Huila,2
375,21090120,75.3666666667,-2.78333333333,455,0,0,11,4,Casa Bombas 2,Palermo,Huila,2
376,21090140,75.3833333333,-2.88333333333,480,0,0,11,4,Cardo 2 El,Palermo,Huila,2
377,21095010,75.3311111111,-2.82861111111,460,1,2,11,4,Juncal El,Palermo,Huila,4
378,21100070,75.235,-2.56166666667,1750,0,0,11,6,Sta Barbara Fca,Algeciras,Huila,2
379,21100080,75.2066666667,-2.61527777778,1525,0,0,11,6,Nuevo Paraiso,Algeciras,Huila,2
380,21100120,75.2333333333,-2.7,880,0,0,11,6,Palco El,Campoalegre,Huila,2
381,21100140,75.4008333333,-2.43472222222,1380,0,0,11,2,Arcadia La,Algeciras,Huila,2
382,21105030,75.3222222222,-2.52166666667,1155,5,2,11,2,Algeciras,Algeciras,Huila,4
383,21105040,75.2988888889,-2.69666666667,680,0,2,11,6,Potosi Hda,Campoalegre,Huila,3
384,21105050,75.4177777778,-2.61611111111,553,5,2,11,3,Rosales Los,Campoalegre,Huila,4
385,21105060,75.4247222222,-2.71333333333,500,0,2,11,4,Hidrobetania,Campoalegre,Huila,3
386,21110040,75.1683333333,-3.07472222222,548,0,0,11,4,Hato Milagro,Tello,Huila,2
387,21110070,75.0572222222,-3.15027777778,615,0,0,11,4,Baraya,Baraya,Huila,2
388,21110090,75.17,-3.38722222222,400,0,0,11,4,Potosi,Villavieja,Huila,2
389,21110120,75.2005555556,-3.30527777778,400,0,0,11,4,Yeguera La,Villavieja,Huila,2
390,21110130,75.0852777778,-2.80527777778,1580,0,0,11,3,Pueblo Nuevo,Neiva,Huila,2
391,21110160,75.1988888889,-3.11833333333,500,0,0,11,4,Mesa Redonda,Tello,Huila,2
392,21110180,75.1597222222,-3.03583333333,591,0,0,11,4,Hato Bogota,Tello,Huila,2
393,21110290,75.1702777778,-3.34944444444,400,0,0,11,4,Victoria La,Villavieja,Huila,2
394,21110310,75.2,-3.33333333333,400,0,0,11,4,Sinai Hda,Villavieja,Huila,2
395,21110330,75.2183333333,-3.18722222222,429,0,0,11,4,Polonia,Villavieja,Huila,2
396,21110400,75.1080555556,-2.85111111111,1160,0,0,11,3,Sta Helena,Neiva,Huila,2
397,21110430,75.1202777778,-2.90611111111,1060,0,0,11,3,Gironda La Hda,Neiva,Huila,2
398,21110440,75.2391666667,-2.79555555556,735,0,0,11,4,Guadual El,Rivera,Huila,2
399,21115020,75.2930555556,-2.94861111111,439,1,2,11,3,Apto Benito Salas,Neiva,Huila,4
400,21115060,75.1838888889,-3.32916666667,400,0,2,11,4,San Jose,Villavieja,Huila,3
401,21115070,75.0727777778,-3.01472222222,1300,0,2,11,2,Portal El,Tello,Huila,3
402,21115080,75.2161111111,-3.2225,430,0,2,11,4,Villavieja Ffcc,Villavieja,Huila,3
403,21115100,75.0663888889,-2.9425,1100,1,2,11,3,Palacio-Vegalarga,Neiva,Huila,4
404,21115140,74.9211111111,-3.09388888889,2100,0,1,11,2,Laureles Los,Baraya,Huila,3
405,21115160,75.0813888889,-3.13305555556,600,0,2,11,6,Manila La Hda,Baraya,Huila,3
406,21120010,75.4852777778,-2.9775,1300,0,0,6,4,Paraguay Hda,Palermo,Huila,2
407,21120040,75.3794444444,-3.14083333333,850,0,0,6,4,Potrerito,Aipe,Huila,2
408,21120090,75.4908333333,-2.87027777778,700,0,0,6,4,Totumo El,Palermo,Huila,2
409,21120100,75.5663888889,-2.865,1105,0,0,6,4,Volcan El,Palermo,Huila,2
410,21120130,75.4258333333,-2.91166666667,560,0,0,11,4,Rionegro Hda,Palermo,Huila,2
411,21125010,75.5836111111,-2.9425,1300,1,1,11,3,Sta Maria,Santa Maria,Huila,4
412,21125030,75.3333333333,-3.16666666667,850,0,0,11,0,Potrerito,Aipe,Huila,1
413,21130010,74.8527777778,-3.85027777778,345,0,0,6,4,Purificacion,Purificacion,Tolima,2
414,21130040,75.4844444444,-3.08055555556,1140,0,0,6,4,San Luis,Neiva,Huila,2
415,21130050,75.2558333333,-3.24333333333,450,0,0,11,4,Perez Hda,Aipe,Huila,2
416,21130060,75.5591666667,-3.00694444444,2250,0,0,6,4,Carmen El,Palermo,Huila,2
417,21130080,75.4922222222,-3.12083333333,800,0,0,6,4,Organos,Neiva,Huila,2
418,21130110,75.4905555556,-3.26833333333,1085,0,0,6,4,Praga,Aipe,Huila,2
419,21130180,75.1508333333,-3.45361111111,500,0,0,11,4,Altamira Dc Hda,Natagaima,Tolima,2
420,21135020,75.0155555556,-3.85555555556,425,5,2,11,4,Jabalcon,Saldana,Tolima,4
421,21135030,75.1088888889,-3.57361111111,415,1,2,11,4,Anchique,Natagaima,Tolima,4
422,21135040,75.1197222222,-3.77361111111,485,0,2,11,4,Media Luna,Coyaima,Tolima,3
423,21135050,75.53,-3.09861111111,1691,0,2,11,3,Julia La,Neiva,Huila,3
424,21140010,74.9038888889,-3.29138888889,584,0,0,2,4,Venado El,Colombia,Huila,2
425,21140030,74.9358333333,-3.27611111111,638,0,0,2,6,Arizona,Baraya,Huila,2
426,21140080,74.7436111111,-3.48027777778,1049,0,0,2,6,Miraflores,Colombia,Huila,2
427,21140100,75.1044444444,-3.42277777778,368,0,0,11,4,San Juanito,Villavieja,Huila,2
428,21140110,75.0972222222,-3.34527777778,444,0,0,11,4,Tomo El,Villavieja,Huila,2
429,21140120,74.92,-3.42583333333,1400,0,0,6,4,Cruces Las,Alpujarra,Tolima,2
430,21140130,74.6666666667,-3.64527777778,2000,0,0,11,3,Libano El,Colombia,Huila,2
431,21145040,75.11,-3.37333333333,440,1,2,11,4,San Alfonso,Villavieja,Huila,4
432,21145060,74.9433333333,-3.23055555556,1275,0,2,2,6,Sto Domingo,Baraya,Huila,3
433,21145070,74.7027777778,-3.31083333333,1476,3,1,9,5,Legiosa La,Colombia,Huila,4
434,21145080,74.7027777778,-3.58972222222,1410,0,1,2,3,Sta Ana,Colombia,Huila,3
435,21150030,75.0625,-3.56583333333,290,0,0,11,4,Tinajas,Natagaima,Tolima,2
436,21155020,74.9,-3.55,1260,0,0,6,3,Montana La,Dolores,Tolima,2
437,21155040,74.9055555556,-3.53305555556,1456,1,2,6,3,Dolores Hda Madron,Dolores,Tolima,4
438,21160030,74.685,-4.06777777778,450,0,0,6,4,Cunday,Cunday,Tolima,2
439,21160040,74.8108333333,-3.74611111111,360,0,0,6,4,Aco,Prado,Tolima,2
440,21160050,74.8427777778,-3.67166666667,800,0,0,6,4,Pinalito Hda,Prado,Tolima,2
441,21160070,74.6091666667,-3.93277777778,975,0,0,11,3,Villarrica,Villarrica,Tolima,2
442,21160080,74.9008333333,-3.75361111111,322,0,0,6,4,Boqueron,Prado,Tolima,2
443,21160130,74.7508333333,-3.65111111111,1320,0,0,6,4,Penas Blancas,Dolores,Tolima,2
444,21160160,74.7997222222,-3.62027777778,1310,0,0,6,4,Llanitos,Dolores,Tolima,2
445,21160170,74.7905555556,-3.70944444444,1080,0,0,6,4,Fique El,Prado,Tolima,2
446,21160180,74.6880555556,-3.83972222222,1195,0,0,6,3,Pto Lleras,Villarrica,Tolima,2
447,21160190,74.95,-3.71666666667,320,0,0,11,4,Penon Alto,Prado,Tolima,2
448,21160200,74.5705555556,-3.89305555556,1620,0,0,6,3,Conc L Bustamante,Villarrica,Tolima,2
449,21165010,74.9169444444,-3.7875,349,1,2,6,4,Pst de Monta,Prado,Tolima,4
450,21165030,74.7733333333,-3.89611111111,400,5,2,6,3,Lozania,Purificacion,Tolima,4
451,21170020,74.7833333333,-4.25833333333,306,0,0,11,4,Dos Aguas Las,Suarez,Tolima,2
452,21170030,74.8566666667,-3.94694444444,280,0,0,6,4,Maporita La Dc Hda,Suarez,Tolima,2
453,21170040,74.8222222222,-3.91194444444,860,0,0,6,4,Mesas Las,Suarez,Tolima,2
454,21170050,74.8833333333,-3.86666666667,360,0,0,6,4,Palo Gordo,Purificacion,Tolima,2
455,21180040,75.2425,-4.2425,950,0,0,6,4,Rovira 2,Rovira,Tolima,2
456,21180120,75.1055555556,-4.02916666667,450,0,0,11,4,Lorena La Hda,San Luis,Tolima,2
457,21180160,74.8416666667,-4.05583333333,300,0,0,11,4,Suarez,Guamo,Tolima,2
458,21180210,75.1044444444,-4.21694444444,1000,0,0,11,4,Valle de San Juan,Valle de San Juan,Tolima,2
459,21180240,74.9666666667,-4.01666666667,330,0,0,11,4,Apto Barroso DC,Guamo,Tolima,2
460,21185020,74.9594444444,-4.1875,431,1,2,11,4,Nataima,Espinal,Tolima,4
461,21185030,74.9811111111,-4.00888888889,360,1,2,11,4,Guamo,Guamo,Tolima,4
462,21185040,74.7983333333,-4.2775,286,1,2,2,3,Apto Santiago Vila,Flandes,Tolima,4
463,21185080,75.1044444444,-4.21694444444,650,0,2,11,4,Valle de San Juan,Valle de San Juan,Tolima,3
464,21190030,74.4544444444,-4.34805555556,1635,0,0,11,3,Tibacuy,Tibacuy,Cundinamarca,2
465,21190090,74.4833333333,-3.98694444444,1900,0,0,2,3,Cabrera,Cabrera,Cundinamarca,2
466,21190210,74.6486111111,-4.30583333333,490,0,0,6,4,Nilo,Nilo,Cundinamarca,2
467,21190240,74.4886111111,-4.08138888889,1450,0,0,11,3,Ospina Perez,Venecia,Cundinamarca,2
468,21190270,74.3111111111,-4.03083333333,2900,0,0,2,2,San Juan,Bogota DC,Bogota DC,2
469,21190290,74.7127777778,-4.16083333333,328,0,0,11,4,Carmen de Apicala,Carmen de Apicala,Tolima,2
470,21190300,74.6063888889,-4.23444444444,650,0,0,6,4,Salero El,Melgar,Tolima,2
471,21190310,74.3297222222,-4.38777777778,1900,0,0,11,2,Pinar El,Fusagasuga,Cundinamarca,2
472,21190330,74.5094444444,-3.90583333333,1950,0,0,11,3,Nunez,Cabrera,Cundinamarca,2
473,21190350,74.3597222222,-4.15222222222,2700,0,0,2,3,Tulcan El,San Bernardo,Cundinamarca,2
474,21190410,74.5833333333,-4.16083333333,1120,0,0,6,4,Granja La Hda,Melgar,Tolima,2
475,21195060,74.4872222222,-4.1925,950,5,2,11,3,Pandi,Pandi,Cundinamarca,4
476,21195070,74.3116666667,-4.31,2256,2,1,2,2,Pasca,Pasca,Cundinamarca,4
477,21195080,74.6366666667,-4.21222222222,319,0,2,11,4,Base Aerea Melgar,Melgar,Tolima,3
478,21195100,74.2,-4.15,3200,0,0,11,5,Sopas Las,Bogota DC,Bogota DC,2
479,21195110,74.4436111111,-3.96472222222,2050,0,1,2,3,Penas Blancas,Cabrera,Cundinamarca,3
480,21195120,74.3961111111,-4.39555555556,1460,5,1,11,2,Ita Valsalice,Fusagasuga,Cundinamarca,4
481,21200080,74.0333333333,-4.58333333333,3047,0,0,11,5,Arrayan-San Fco,Bogota DC,Bogota DC,2
482,21200110,73.9833333333,-4.7,2750,0,0,2,5,San Rafael 1,La Calera,Cundinamarca,2
483,21200130,74.05,-4.55,3000,0,0,11,2,Delirio,Bogota DC,Bogota DC,2
484,21200160,73.7341666667,-5.05777777778,2800,0,0,11,5,Panonia,Choconta,Cundinamarca,2
485,21200190,74.1333333333,-4.33333333333,3460,0,0,11,5,Boca Grande,Bogota DC,Bogota DC,2
486,21200200,74.1833333333,-4.38333333333,3150,0,0,11,5,Hato El,Bogota DC,Bogota DC,2
487,21200230,74.0666666667,-4.61666666667,2700,0,0,2,2,San Diego,Bogota DC,Bogota DC,2
488,21200240,74.0166666667,-4.58333333333,3250,0,0,11,5,Verjon El,Bogota DC,Bogota DC,2
489,21200260,74.05,-5.06666666667,3062,0,0,11,5,Ventalarga,Zipaquira,Cundinamarca,2
490,21200270,73.7,-5.1,2670,0,0,11,5,Saucio,Choconta,Cundinamarca,2
491,21200310,74.0666666667,-4.75,2691,0,0,2,2,Cerro de Suba,Bogota DC,Bogota DC,2
492,21200320,74.05,-4.61666666667,3125,0,0,11,2,Granizo,Bogota DC,Bogota DC,2
493,21200340,74.15,-4.4,3056,0,0,11,5,Regadera 2 La,Bogota DC,Bogota DC,2
494,21200400,74.0333333333,-4.63333333333,3000,0,0,11,2,San Luis 1 Y 2,Bogota DC,Bogota DC,2
495,21200430,73.6,-5.2,2700,0,0,2,5,Villapinzon,Villapinzon,Cundinamarca,2
496,21200510,74.25,-4.51666666667,2618,0,0,2,6,Sibate Apostolica,Sibate,Cundinamarca,2
497,21200520,74.1166666667,-4.56666666667,2630,0,0,2,2,Sta Lucia,Bogota DC,Bogota DC,2
498,21200550,74.25,-4.86666666667,2725,0,0,2,4,Union La-El Rosal,Subachoque,Cundinamarca,2
499,21200600,74.3,-4.43333333333,2800,0,0,2,3,Guarani El Penon,Sibate,Cundinamarca,2
500,21200620,73.6966666667,-5.07916666667,2820,0,0,11,5,Piscis,Choconta,Cundinamarca,2
501,21200690,74.3166666667,-4.8,2610,0,0,2,4,Tesoro-Vertientes,Facatativa,Cundinamarca,2
502,21200740,74.0,-5.01666666667,2655,0,0,2,2,Zipaquira,Zipaquira,Cundinamarca,2
503,21200770,74.0333333333,-4.78333333333,2579,0,0,2,6,Torca,Bogota DC,Bogota DC,2
504,21200780,73.7802777778,-4.92916666667,2780,0,0,11,5,Potrero Largo,Guatavita,Cundinamarca,2
505,21200800,73.9,-4.98333333333,2700,0,0,11,5,San Jose,Guasca,Cundinamarca,2
506,21200850,74.0833333333,-4.48333333333,2880,0,0,11,5,Cisaca,Bogota DC,Bogota DC,2
507,21200880,74.0,-5.18333333333,3140,0,0,2,5,Salitre El - Neusa,Tausa,Cundinamarca,2
508,21201030,73.9333333333,-4.66666666667,3080,0,0,11,5,Sta Teresa,La Calera,Cundinamarca,2
509,21201050,73.8644444444,-4.98277777778,2750,0,0,2,5,Lourdes,Gachancipa,Cundinamarca,2
510,21201060,74.0333333333,-5.04305555556,3160,0,0,11,5,Pantano Redondo 1,Zipaquira,Cundinamarca,2
511,21201070,74.2666666667,-4.86666666667,2580,0,0,2,4,Corazon El,Facatativa,Cundinamarca,2
512,21201090,74.5422222222,-4.4425,567,0,0,11,4,Viota,Viota,Cundinamarca,2
513,21201100,74.65,-4.46666666667,490,0,0,2,4,Tocaima,Tocaima,Cundinamarca,2
514,21201120,74.0166666667,-4.63333333333,3045,0,0,11,6,Casita La,La Calera,Cundinamarca,2
515,21201140,74.1797222222,-4.80194444444,2555,0,0,2,6,Esperanza La,Tenjo,Cundinamarca,2
516,21201180,73.9411111111,-5.18416666667,2950,0,0,2,6,Guanquica,Tausa,Cundinamarca,2
517,21201190,73.9072222222,-5.21444444444,3100,0,0,2,5,Lagunitas,Tausa,Cundinamarca,2
518,21201200,74.1838888889,-4.34277777778,3320,0,0,2,5,Esc La Union,Bogota DC,Bogota DC,2
519,21201210,74.1536111111,-4.86666666667,2575,0,0,2,6,Hato El,Tenjo,Cundinamarca,2
520,21201220,73.8705555556,-4.78416666667,3100,0,0,11,5,Sta Cruz de Siecha,Guasca,Cundinamarca,2
521,21201230,74.0702777778,-4.70111111111,2520,0,0,2,4,Enmanuel D Alzon,Bogota DC,Bogota DC,2
522,21201240,74.1261111111,-4.48111111111,2800,0,0,2,5,Sta Maria de Usme,Bogota DC,Bogota DC,2
523,21201250,73.9666666667,-4.87138888889,2600,0,0,2,5,San Pedro,Sopo,Cundinamarca,2
524,21201270,74.2333333333,-4.81666666667,2550,0,0,2,6,Tibar El,Madrid,Cundinamarca,2
525,21201300,74.1319444444,-4.39416666667,3050,0,0,11,5,Australia,Bogota DC,Bogota DC,2
526,21201310,74.2675,-4.46527777778,2650,0,0,2,3,Preventorio Infant,Sibate,Cundinamarca,2
527,21201320,74.2686111111,-4.50916666667,2640,0,0,2,3,Union La,Sibate,Cundinamarca,2
528,21201360,74.1333333333,-4.81666666667,2550,0,0,2,4,Sta Ines,Tenjo,Cundinamarca,2
529,21201410,73.8833333333,-5.05,2600,0,0,2,0,Acandy,Nemocon,Cundinamarca,1
530,21201540,74.2,-4.6,2640,0,0,2,6,Bosa,Bogota DC,Bogota DC,2
531,21201550,74.2263888889,-4.79666666667,2560,0,0,2,6,Roble El,Madrid,Cundinamarca,2
532,21201560,74.1333333333,-4.56666666667,2580,0,0,2,2,Picota La,Bogota DC,Bogota DC,2
533,21201580,74.1547222222,-4.44638888889,3000,0,0,11,5,Pasquilla,Bogota DC,Bogota DC,2
534,21201600,74.0727777778,-4.60694444444,2685,0,0,2,2,Sede Ideam Kra 10,Bogota DC,Bogota DC,2
535,21201610,73.8905555556,-4.85027777778,2698,0,0,2,5,San Isidro,Guasca,Cundinamarca,2
536,21201620,73.7969444444,-5.10944444444,2575,0,0,2,6,Suesca,Suesca,Cundinamarca,2
537,21201630,74.0655555556,-4.93305555556,2600,0,0,2,2,Tabio Gja,Tabio,Cundinamarca,2
538,21201640,73.5908333333,-5.26361111111,2745,0,0,2,5,Villapinzon Gja,Villapinzon,Cundinamarca,2
539,21201650,73.7572222222,-5.11583333333,2750,0,0,2,5,Sta Rosita,Suesca,Cundinamarca,2
540,21201660,74.2833333333,-4.6,2607,0,0,2,4,Fute,Soacha,Cundinamarca,2
541,21201720,74.2,-4.51666666667,2890,0,0,2,6,San Jorge Gja,Soacha,Cundinamarca,2
542,21201760,74.0666666667,-4.98333333333,2680,0,0,2,4,Sta Isabel,Tabio,Cundinamarca,2
