CODIGO,CAT,NOMBRE,MUNICIPIO,DEPARTAMENTO,ELEV,LONGITUD,LATITUD,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL
26135060,CO,Jazmin El,Santa Rosa de Cabal,Risaralda,1600,"75°38'0.0""W","4°55'0.0""N",188.7,173,209.2,292.8,242.9,178.8,157.6,173.7,189.2,297.5,275.9,174.4,2553.9,,,,,,,,,,,,,0
26130560,PM,Pez Fresco,Santa Rosa de Cabal,Risaralda,1930,"75°34'30.5""W","4°43'58.9""N",241,217.6,311.9,276.9,284.2,156.4,116,108.3,190.7,395.6,356.5,288,2943.1,18,17,23,24,24,21,16,14,19,25,25,21,247
26130540,PM,Playa Rica,Santa Rosa de Cabal,Risaralda,1728,"75°35'49.9""W","4°45'24.2""N",228.9,212.6,285.8,260.8,291.8,185.3,126.3,122.2,208,390.9,371,279.3,2963,18,18,23,25,25,21,19,16,21,25,26,22,257
26130170,PM,Potreros,Santa Rosa de Cabal,Risaralda,2140,"75°33'26.8""W","4°53'9.4""N",167,162.9,216.8,269.8,230.5,156.7,118.7,132.6,176.3,325.3,302.7,212.2,2471.6,10,10,14,16,15,13,10,11,12,18,16,12,158
26135160,CO,San Remo,Santa Rosa de Cabal,Risaralda,2000,"75°34'46.2""W","4°50'31.1""N",174.7,165.1,242.5,298.1,278,197.3,140.4,150.3,212.2,309.6,274.5,224,2666.6,16,16,20,24,23,21,19,18,22,25,24,19,247
26130060,PM,Sub Sta Rosa,Santa Rosa de Cabal,Risaralda,1675,"75°38'0.0""W","4°53'0.0""N",184,159.4,220.4,282,258.4,184.7,182.5,178.2,210.6,316,272.3,207.7,2656.1,14,13,16,21,21,15,15,14,18,23,20,16,205
26130020,PM,Termales,Santa Rosa de Cabal,Risaralda,1935,"75°33'28.1""W","4°50'39.9""N",174.8,172.3,247.6,303.3,275.8,195.8,133.9,148,220.7,336.8,291,231.3,2731.3,16,16,20,24,24,20,17,17,21,25,23,19,242
26145030,CO,Camelia La,Santuario,Risaralda,1650,"75°58'1.0""W","5°4'48.8""N",111.2,116.7,144.9,207.3,214.5,176.2,148.7,136.9,169.1,218.8,217.2,139.5,2001.1,14,13,17,20,20,17,16,14,17,21,20,16,204
26140430,PM,Naranjos Los,Santuario,Risaralda,1650,"76°0'0.0""W","5°3'0.0""N",115.7,103.4,156.1,205.1,222.3,139,113.5,106.6,196,244.8,243.2,114.7,1960.3,,,,,,,,,,,,,0
17020040,PM,Agua Dulce,Providencia,San Andres Providencia y Sta C,95,"81°23'17.2""W","13°20'37.6""N",126.8,57.7,22.3,32,143.1,162.8,172.6,200.8,199.3,358.1,307.1,163.2,1945.7,18,12,7,5,12,16,20,18,18,22,22,19,189
17025020,SP,Apto El Embrujo,Providencia,San Andres Providencia y Sta C,1,"81°21'0.0""W","13°21'0.0""N",97,45.6,23,27,137.4,171.1,153.7,174.1,185.6,346.4,284,128.3,1773.3,20,14,10,8,14,20,22,21,19,22,23,21,214
17020020,PM,Pueblo Viejo,Providencia,San Andres Providencia y Sta C,2,"81°22'44.8""W","13°22'7.0""N",101.3,46.5,19.6,24.2,127.9,140.9,161.4,202.6,179.2,339.9,304.3,150.6,1798.5,11,6,4,3,10,12,14,14,13,17,14,11,129
17020030,PM,San Felipe,Providencia,San Andres Providencia y Sta C,12,"81°23'29.2""W","13°21'23.2""N",134.5,51.4,15.4,24.5,171.3,192.8,167.4,218.5,201.3,396.9,323.9,156.2,2054,11,7,3,2,9,12,14,14,14,18,16,12,131
17015010,RS,Apto Sesquicen-Aut,San Andres,San Andres Providencia y Sta C,1,"81°42'14.0""W","12°35'13.0""N",84.7,39,24,25.7,151,219.8,201.5,203.1,234.6,341.9,315,145.3,1985.6,20,14,9,9,15,20,24,23,22,23,23,22,224
17010010,PG,Empoislas,San Andres,San Andres Providencia y Sta C,80,"81°43'12.9""W","12°32'23.1""N",73,42.3,24.5,31.4,155.2,227.4,189.9,195.8,214.4,332.5,361.6,165,2013,12,9,5,5,11,15,17,17,17,21,20,18,167
17010020,PM,Hoyo Soplador,San Andres,San Andres Providencia y Sta C,2,"81°43'49.6""W","12°28'51.6""N",85.3,61.9,25.7,25.9,168.4,191.8,194.4,185.9,203.5,283.9,307.8,152.9,1887.1,10,7,5,3,10,12,15,12,13,17,17,11,132
23125060,CO,Albania,Albania,Santander,1690,"73°54'48.0""W","5°45'30.0""N",158.4,158.2,226.7,334.7,288.3,143.3,105.7,125.8,188.3,351.3,301.2,203.5,2585.5,14,15,19,22,21,15,13,14,18,22,21,18,212
24040050,PM,Sta Isabel,Barichara,Santander,1300,"73°12'22.0""W","6°38'15.0""N",31.5,49.7,73.5,119.1,143.5,90.4,93.6,104.1,127.3,154.8,79.6,43.3,1110.5,3,5,7,12,14,12,13,13,14,15,9,5,123
23155030,SP,Apto Yariguies,Barrancabermeja,Santander,126,"73°48'31.0""W","7°1'35.0""N",51.1,124.8,183.1,299.9,373.7,268.1,229.6,288.5,338.4,408.4,303.1,132,3000.7,6,10,14,19,21,18,17,20,21,21,18,11,197
23155040,CO,Centro El,Barrancabermeja,Santander,162,"73°45'54.3""W","6°51'34.4""N",82.1,128,179.7,242.5,295.2,205.7,191.5,195.6,290.3,319.8,259.4,122.1,2511.9,6,9,12,15,16,15,14,15,16,17,14,8,157
23130010,PM,Chucuri,Barrancabermeja,Santander,100,"74°1'53.0""W","6°52'40.0""N",59.1,97.9,220.4,296.6,365.5,254.6,237.5,329.5,389.7,389.7,292.6,151.8,3084.9,3,6,9,11,12,10,10,11,13,14,11,6,117
24060060,PM,Pte La Paz,Betulia,Santander,180,"73°25'10.0""W","7°6'31.0""N",130.4,183.7,263.1,342.9,340.3,193.2,158,177.3,313.8,448,389.4,227.8,3168,5,6,9,12,12,8,8,9,11,15,12,7,114
24010640,PM,Bolivar,Bolivar,Santander,2260,"73°46'15.0""W","5°59'10.0""N",66.8,96.1,148.4,277,329.6,222.1,204.5,220,278.8,292.8,207.5,98.9,2442.5,10,12,15,22,23,18,18,18,20,23,19,13,210
23190590,PG,Floresta La,Bucaramanga,Santander,925,"73°7'26.0""W","7°5'25.0""N",70.1,100.2,127.5,120,142.4,99.4,109.9,108.8,123.3,132.6,111.4,52.8,1298.4,7,8,11,13,14,13,14,16,16,14,11,7,143
23195040,CP,Univ Ind Santander,Bucaramanga,Santander,1018,"73°7'20.0""W","7°8'41.0""N",91.2,91.3,137.1,120.6,139.7,90.7,111.7,81.7,117.8,123.9,104.1,66.6,1276.2,10,11,14,17,17,17,18,19,18,18,13,9,181
24040060,PM,Remolino,Cabrera,Santander,630,"73°16'34.0""W","6°36'22.0""N",35.5,54.8,86.3,168,166,100.4,117.1,138,173.3,218.3,139,46.3,1443,3,4,6,10,10,7,8,9,10,12,8,3,87
24035260,CO,Capitanejo,Capitanejo,Santander,1160,"72°41'35.6""W","6°31'3.8""N",14.2,27.6,54.7,90.1,103.6,61.2,47.4,64.6,97.1,129.5,59.5,21.7,771.2,4,6,10,17,19,16,15,15,18,20,14,7,161
24030730,PM,Mina La,Capitanejo,Santander,1100,"72°43'0.0""W","6°33'0.0""N",10.6,27,44.2,74.5,87.6,49.3,41.2,55.9,90.4,135,42.8,17.9,676.4,2,4,5,9,11,7,6,8,10,13,7,3,84
24030740,PM,Molinos Los,Capitanejo,Santander,1397,"72°39'0.0""W","6°29'0.0""N",13.5,30,47.2,87.7,110.3,50.6,47.8,72.3,101.8,139.5,58.8,17.7,777.2,4,5,6,10,12,8,8,9,11,14,8,3,98
24030320,PM,Carcasi,Carcasi,Santander,1976,"72°37'48.0""W","6°37'39.0""N",34.2,59.4,99.7,217.9,206.2,109.1,84.1,114.2,173.9,229,147.1,44.2,1519,5,7,12,18,21,18,17,18,20,22,15,8,182
24030680,PG,Paramo El,Carcasi,Santander,2310,"72°35'27.0""W","6°39'12.0""N",34.3,40.9,79.7,134.9,150.4,99.3,81.5,95.6,132,167.2,106.4,45.2,1167.3,7,8,13,19,23,21,21,22,22,23,17,10,203
24030300,PM,Cepita,Cepita,Santander,600,"72°58'30.0""W","6°45'11.0""N",33.6,44.1,71.7,83.9,103.3,67.7,92.7,71.3,108,116.9,90.1,37.8,921.3,3,4,5,7,8,6,8,7,9,9,7,3,77
24030210,PM,Cerrito,Cerrito,Santander,2440,"72°41'50.0""W","6°50'10.0""N",29.2,45.4,85.8,139.9,138.5,82.9,70.6,96.8,136.7,162,116.1,51.3,1155.1,7,7,12,16,17,14,13,16,17,18,12,7,156
24035270,CO,Tinaga Gja,Cerrito,Santander,2698,"72°42'27.0""W","6°50'27.0""N",29.6,50.1,90.3,146.8,145.6,86.1,72.2,103.6,143.1,168.8,122.7,53.3,1212.3,8,9,13,17,19,17,17,19,21,21,15,10,185
24025050,CO,Charala,Charala,Santander,1350,"73°9'2.0""W","6°16'27.0""N",101.9,159.8,213.7,304.7,291.3,190.1,170,210.5,267.4,352.4,264.5,147.5,2673.8,13,14,19,23,25,21,22,23,24,26,22,16,248
24015260,CO,Chima,Chima,Santander,1090,"73°22'6.0""W","6°21'18.0""N",101.5,170.9,233,344.3,358,200.1,226.4,257.8,311.4,384.1,298.2,178,3063.7,11,14,17,23,23,21,22,23,23,24,20,14,235
24010740,PM,Rodeo El Hda,Chima,Santander,1200,"73°22'0.0""W","6°22'0.0""N",92.6,163.7,174.6,295.2,287,187.7,204.8,239.9,348.8,350,291.2,141.6,2777,8,12,13,17,17,15,16,17,20,20,17,9,182
23125120,CO,Cimitarra,Cimitarra,Santander,300,"73°57'8.0""W","6°18'31.0""N",125.3,157,261.6,307.3,281.3,183.3,160.3,194.8,278.5,343.2,320,194.9,2807.4,9,11,15,17,18,16,16,17,18,19,17,13,186
23110060,PM,Padilla,Cimitarra,Santander,100,"74°19'59.0""W","6°11'37.0""N",85.7,106.8,198,292.2,313.5,228.9,201,223.7,327.7,367.9,256.9,137.7,2739.9,6,8,12,16,18,16,16,15,18,19,16,10,170
23120200,PM,Pto Araujo Alertas,Cimitarra,Santander,159,"74°4'57.0""W","6°32'2.0""N",72.6,109.7,199.1,275.4,339.1,225.3,220.2,258,334,424,284,141.3,2882.8,5,8,11,13,15,13,14,14,16,17,14,9,149
23120010,PM,Verde La,Cimitarra,Santander,305,"73°53'59.0""W","6°24'45.0""N",141.1,192.5,288.7,377.9,367.4,271.7,227.1,249.7,357.3,431.3,378.7,213,3496.3,7,9,12,14,16,15,15,15,17,17,15,10,161
37010050,PM,Tabeta,Concepcion,Santander,3168,"72°33'22.0""W","6°48'37.0""N",20.7,38,57.2,110.6,153.3,189.6,192.2,171,154.1,142.2,81.4,35.7,1345.8,5,8,11,17,21,23,25,23,21,20,13,8,194
24010230,PM,Confines,Confines,Santander,1523,"73°14'23.0""W","6°21'19.0""N",70.4,129.3,197.3,325.1,330.7,225.7,223.4,235.8,300,331.5,214.7,92,2675.9,8,11,14,20,23,19,21,21,22,23,17,10,208
24020120,PM,Coromoro,Coromoro,Santander,1520,"73°2'41.0""W","6°17'58.0""N",117.4,155.1,212.3,330.2,303.4,180.4,140.9,164.2,227.4,351.2,282.9,198.3,2663.5,11,13,16,22,23,18,18,18,20,24,21,14,219
24020220,PM,Pavas Las,Coromoro,Santander,2625,"72°57'52.5""W","6°9'9.8""N",134.3,157.1,233.7,254.3,205,76.2,65.6,80.4,160,281.8,249.6,144.7,2042.6,12,12,18,19,17,8,7,8,13,20,20,13,168
24020230,PM,Pueblo Viejo,Coromoro,Santander,2000,"72°59'0.0""W","6°15'0.0""N",74.7,85,128.5,140.4,136.6,83.5,59.4,76.4,93.5,151.7,122.6,84,1236.3,13,13,17,20,20,14,12,12,14,20,18,13,186
24020130,PM,Curiti 2,Curiti,Santander,1626,"73°3'22.0""W","6°36'6.0""N",21.4,44.7,70.9,154.7,186.4,177.1,179.8,169.6,160.5,173.4,87.4,33.4,1459.4,3,6,8,14,17,18,18,17,16,17,12,5,151
23145020,CO,Carmen El,El Carmen de Chucuri,Santander,815,"73°30'36.0""W","6°41'47.0""N",80.1,106.8,149.3,227.8,261.5,216.7,182,220,228.2,273.9,232.5,141.4,2320.2,10,11,15,21,23,22,20,22,22,22,20,15,224
23140070,PM,Dos Bocas Hda,El Carmen de Chucuri,Santander,300,"73°36'59.0""W","6°46'19.0""N",114.7,175.9,246.3,287.8,257.7,181.7,155.3,171.8,250.3,302.4,274.5,171.7,2590.2,6,8,12,13,15,12,11,13,15,15,13,8,141
24011070,PM,Santuario El,El Guacamayo,Santander,1800,"73°28'2.0""W","6°19'25.0""N",154,166.8,276.4,406.7,526.6,378.9,341.7,412.4,461,480.8,407,226.4,4238.8,9,9,14,21,23,19,19,21,22,23,19,13,213
23190140,PM,Playon El,El Playon,Santander,500,"73°12'5.0""W","7°27'53.0""N",83.8,103.7,151.5,207.4,209,134.4,126,159.9,190.5,255.2,216.7,124.3,1962.5,8,8,11,14,15,13,13,15,16,17,16,11,157
24020040,PG,Encino,Encino,Santander,1814,"73°5'53.0""W","6°8'18.0""N",211.1,261.4,351,381.6,296.1,141.5,116.9,134.2,234.4,375.6,422.1,270.7,3196.6,14,15,19,22,19,14,13,14,17,22,22,17,208
23190400,PM,Galvicia La,Floridablanca,Santander,1779,"73°3'26.0""W","7°7'28.0""N",102.4,116.6,150.2,167.7,210.7,169.4,156.8,164.8,188.2,223.9,183.1,82.4,1916.1,8,9,12,16,19,17,17,18,18,19,15,9,177
24010860,PM,Chuqueque Hda,Gambita,Santander,2300,"73°25'0.0""W","5°49'0.0""N",149.9,232.4,275.9,369.2,336.3,149.1,124.9,129.4,209.7,346.2,268.8,202.5,2794.3,12,16,20,23,21,13,12,12,16,22,22,15,204
24015280,CO,Gambita,Gambita,Santander,1900,"73°20'37.0""W","5°56'41.0""N",122.3,140.6,206.4,293.9,302.7,167.3,141.6,166.8,206.6,314.9,270.6,160.9,2494.6,14,16,22,24,25,19,17,18,20,24,24,18,241
24010850,PM,Palma La,Gambita,Santander,2110,"73°23'20.0""W","5°52'15.1""N",118.1,158.9,246.4,332.7,296.3,159.1,114.1,144,210.7,321.7,265.1,162.6,2529.7,15,16,22,24,23,16,15,14,18,25,22,17,227
23195110,CO,Llano Grande,Giron,Santander,777,"73°10'2.0""W","7°1'32.0""N",38.5,70.8,105.5,95,102.1,71.7,71.3,75.7,90.7,119.6,82.6,25.1,948.5,6,7,11,14,15,13,14,15,15,15,10,5,141
23190280,PM,Palo Gordo,Giron,Santander,950,"73°7'59.0""W","6°58'3.0""N",51.4,81.3,96.9,94.2,120.1,75.4,85.4,80,103,117.8,92.2,34.1,1031.7,4,5,6,7,8,6,7,7,8,9,7,4,77
23190600,PM,Pantano El,Giron,Santander,1280,"73°13'49.0""W","6°59'51.0""N",48.4,64,93.2,98.2,109.7,66.4,69.8,79.8,98.8,125.6,106.4,39.4,999.9,4,4,6,7,9,7,6,8,8,9,7,3,78
24060070,PG,Parroquia La,Giron,Santander,267,"73°19'40.0""W","7°4'35.0""N",85.4,133.3,180.5,168.1,172.8,69.7,91.9,94.1,160.7,227.3,205.6,97.5,1687,6,7,10,11,12,9,9,10,12,14,12,8,119
24030630,PM,Baraya,Guaca,Santander,2362,"72°49'18.0""W","6°57'37.0""N",47,61.4,91.6,165,193.4,100.1,68.5,102.5,152.7,201.6,129.3,54.8,1367.9,8,9,12,18,20,15,14,15,18,20,16,9,174
24030750,PM,Guaca,Guaca,Santander,2362,"72°51'30.0""W","6°52'52.0""N",58.9,70.4,102.9,185.4,205.2,117.7,80.1,118.1,195.7,212.8,149.6,77.2,1574,6,7,10,16,18,12,10,14,17,18,13,7,148
37010060,PM,Portillo El,Guaca,Santander,3824,"72°48'16.0""W","7°1'40.0""N",41.7,48.8,75.1,136.6,160,134.5,137.8,142.8,139.4,171.3,98.4,41.6,1327.9,8,8,11,17,19,20,20,19,19,21,14,8,185
24015250,CO,Laja La,Guadalupe,Santander,1400,"73°24'55.4""W","6°14'13.8""N",119,165.8,219.4,361.4,373.7,273.7,270.6,276.4,324,408.1,342.6,200.3,3335.1,12,13,18,24,24,21,23,22,23,24,22,15,242
24010050,PM,Sevilla,Guadalupe,Santander,1390,"73°25'0.0""W","6°15'0.0""N",39.9,60,153.7,260.3,369.5,298.3,215.1,314.1,498.1,483.2,336.4,99.1,3127.7,,,,,,,,,,,,,0
24010820,PM,Guavata,Guavata,Santander,2018,"73°42'9.0""W","5°57'41.0""N",64.6,90.6,147.1,256.4,294.3,167.9,139.8,148.3,234.5,283.1,208,98.6,2133.3,6,8,12,16,18,12,11,11,16,18,14,8,150
24010210,PM,Jesus Maria,Jesus Maria,Santander,1920,"73°46'54.0""W","5°52'24.0""N",81.8,143,210.6,326.8,354.5,230.8,182.5,190.9,261.9,344.2,278,140.2,2745.1,10,13,16,23,23,18,16,16,19,24,22,15,216
23120220,PM,Pradera La,Jesus Maria,Santander,2590,"73°54'48.0""W","5°52'15.0""N",54,94.1,138.5,227.3,272.9,209.3,180.3,169.5,221.2,245.5,176.8,107.8,2097.3,10,13,17,23,25,19,18,17,20,23,21,15,220
23125130,CO,Landazuri,Landazuri,Santander,1085,"73°48'32.0""W","6°13'17.0""N",112.8,163.7,207.9,297.6,352.2,316.3,255.9,250.1,304.1,341,288.7,182.9,3073.1,13,15,18,22,25,23,23,23,23,24,21,17,247
23195130,SP,Apto Palonegro,Lebrija,Santander,1189,"73°11'4.3""W","7°7'17.3""N",59.8,89.1,121.9,125,121.4,75.7,84.5,79.2,100.8,149,122.9,60.1,1189.4,8,9,14,17,19,17,18,19,19,18,15,9,180
23190260,PM,Laguna La,Lebrija,Santander,1050,"73°12'49.0""W","7°4'47.0""N",53.5,84.3,114.8,117.9,121,78.4,80,86.6,91.8,149.1,125.5,40.1,1142.9,5,6,8,9,11,9,9,10,10,12,9,4,102
23190440,PM,Naranjo El,Lebrija,Santander,825,"73°17'59.0""W","7°12'18.0""N",67.6,103,182.3,219.9,238.2,132.3,94.8,113.9,179.6,268.9,232.7,112.8,1945.9,4,5,7,9,9,7,6,6,8,10,9,5,84
23190380,PM,Palmas,Lebrija,Santander,855,"73°13'4.4""W","7°12'39.9""N",68.7,108,154,128.8,141.2,78,66.4,76.7,111.5,179.6,193.5,83.6,1389.9,5,6,8,9,9,7,6,7,9,10,9,5,91
24060050,PM,Mesa La,Los Santos,Santander,1460,"73°5'34.0""W","6°45'33.0""N",25,46.8,60.6,88.6,125.1,76.4,79.8,83.7,110.7,128.3,78.6,34.3,937.9,3,4,6,8,12,8,9,10,12,11,7,3,93
24030290,PM,Macaravita,Macaravita,Santander,1856,"72°34'52.9""W","6°29'38.2""N",29.5,47.8,72,120.6,136.8,83.1,67.1,76,116.3,161.2,114,44.3,1068.8,3,7,9,15,18,15,13,13,16,19,14,7,147
24030950,PG,Malaga 2,Malaga,Santander,2237,"72°43'47.0""W","6°42'23.0""N",38.9,66.2,123.3,211,206.5,106.1,91.4,114.7,171.6,259.1,178.8,76.4,1644,8,11,15,19,22,19,20,21,20,22,17,11,205
23190340,PM,Matajira,Matanza,Santander,996,"73°3'53.0""W","7°12'48.0""N",39.3,57.2,83.2,105.3,112.6,65.8,39.7,59.3,96,133.1,100.4,38.7,930.5,5,6,9,12,13,9,8,9,12,14,10,5,111
24025040,CP,Esc Agr Mogotes,Mogotes,Santander,1667,"72°58'8.0""W","6°28'12.0""N",67.1,113.7,155.4,295.6,346,264.6,248.7,295.4,293.5,333.6,222.5,120.5,2756.7,10,12,16,23,27,24,25,25,25,28,21,15,249
24030340,PM,Molagavita,Molagavita,Santander,2150,"72°48'41.0""W","6°40'18.0""N",43.4,79.4,124.7,204.8,238.4,141,111.3,146.9,226.7,281.1,172.9,79.3,1849.9,6,8,12,18,21,16,16,17,19,23,18,9,183
24010240,PM,Oiba,Oiba,Santander,1400,"73°18'12.0""W","6°15'45.0""N",110.7,161.5,232.7,339.8,341.1,238.6,255.6,270.3,287.1,403.5,267.1,153,3061.1,10,13,18,22,24,20,20,21,22,24,19,13,227
24030850,PM,Aserrio El,Onzaga,Santander,2500,"72°46'52.3""W","6°13'57.3""N",67.3,106.8,161.5,235.6,195.2,81.6,65.4,82.9,144.1,250.2,169.8,97.7,1658,9,12,17,20,19,12,12,12,15,21,19,13,181
24030370,PG,Susa,Onzaga,Santander,3080,"72°50'5.4""W","6°11'18.6""N",65,83.2,132.3,177.5,140.1,57.8,57.5,52.4,107.2,166.1,135.9,88.2,1263.3,11,13,18,21,19,13,14,14,15,21,20,15,194
24055040,CO,Palmar El,Palmar,Santander,940,"73°17'31.2""W","6°32'59.0""N",64.4,84.5,124.2,217.5,216.6,126.9,133.9,149.2,203.6,262.8,189.6,75.2,1848.5,7,9,12,17,20,17,18,19,19,20,16,9,183
23190700,PG,Piedecuesta Gja,Piedecuesta,Santander,1000,"73°4'4.0""W","6°59'36.0""N",88.3,108.1,170.7,140,169,99.4,100.3,95.3,140.6,182.3,145.7,77.3,1517.1,10,11,14,17,19,17,17,19,19,19,16,10,188
24025020,CP,Cucharo El,Pinchote,Santander,975,"73°11'57.0""W","6°31'56.0""N",28.7,58.6,81.3,157.4,162.1,112.2,109.6,120.9,147.2,187.1,112.7,44.8,1322.5,6,8,12,18,22,20,22,22,20,22,15,8,195
23125040,CO,Campo Capote,Puerto Parra,Santander,180,"73°55'14.0""W","6°36'58.0""N",103,152.3,220.7,335.1,323.5,213.6,164.9,169.1,264.8,343.2,271.7,155.8,2717.5,6,8,12,15,18,17,16,18,19,17,16,10,172
23125050,CO,Carare,Puerto Parra,Santander,168,"74°3'41.0""W","6°38'58.0""N",74.5,99,184.7,293,315.2,242.5,237.7,255.5,359.5,395.3,276.6,155.1,2888.5,7,9,12,16,18,17,16,17,19,19,16,10,174
24065010,CO,Brisas Las Hda,Puerto Wilches,Santander,138,"73°47'24.0""W","7°14'46.0""N",47.7,77.6,177.4,290.9,389.3,305.7,281.1,313.3,344.6,390.5,254.3,120.8,2993.4,4,6,11,15,18,15,14,16,18,18,14,7,158
23180120,PM,Coquera La,Puerto Wilches,Santander,170,"73°55'9.0""W","7°13'22.0""N",34.6,86.1,157.4,269.4,334.8,298.5,273.3,306,352,400.4,274.1,117.1,2903.5,2,4,7,12,13,12,11,12,14,15,11,5,118
23180110,PM,Paturia,Puerto Wilches,Santander,105,"73°49'31.0""W","7°35'10.0""N",20.6,57.2,132.4,275.5,402.8,324.2,293.9,334.5,325.9,370,272.8,71.2,2880.8,1,3,5,10,12,11,10,12,12,13,9,4,101
23180020,PM,Pto Wilches,Puerto Wilches,Santander,128,"73°53'35.0""W","7°20'55.0""N",33.4,80.9,143.4,305.7,367.7,301.2,297,329,343.9,346.8,262.5,105.4,2917,2,4,7,13,15,12,12,14,15,15,11,5,125
23180100,PM,Sitio Nuevo,Puerto Wilches,Santander,98,"73°48'3.0""W","7°47'0.0""N",11.8,27.7,59.2,188.7,307.6,262,255.7,275,267.5,294.4,192.4,49.9,2191.9,1,2,4,10,14,12,11,12,13,14,10,3,107
23190350,PM,Llano de Palmas,Rionegro,Santander,778,"73°11'43.3""W","7°14'24.5""N",81.9,112.2,154,141.1,134.2,72.5,78.1,81.4,123.6,199.1,183.2,90.3,1451.5,7,8,10,11,11,9,10,10,12,13,11,6,117
23190460,PM,Papayal,Rionegro,Santander,100,"73°38'56.0""W","7°36'56.0""N",29.4,51.7,126.5,273,345,239.2,256.4,279.9,315.2,381,279.7,90,2666.9,2,3,6,10,12,9,9,10,11,13,10,4,98
23190360,PM,Portachuelo,Rionegro,Santander,800,"73°9'54.0""W","7°19'41.0""N",129.2,155.3,224.2,198.2,195.6,88.4,104.8,114,160.6,232.1,240.5,156.1,1999,11,12,16,18,19,15,15,16,19,21,19,13,194
24060040,PM,Aguasclaras,Sabana de Torres,Santander,188,"73°32'53.0""W","7°15'51.0""N",83,117.2,254.3,340.3,360,253.2,264.3,320.5,356.3,444.7,327.8,153.1,3274.8,4,5,10,13,14,11,11,12,14,17,14,7,134
23180030,PM,Casa Nueva,Sabana de Torres,Santander,136,"73°33'0.0""W","7°32'0.0""N",38.8,93.2,142.3,335.2,319.4,246.6,189.8,269.6,291.1,345.3,258.9,99.1,2629.1,2,5,6,13,14,10,9,11,13,15,11,5,115
23190530,PM,Cooperativa La,Sabana de Torres,Santander,170,"73°27'0.0""W","7°27'0.0""N",38.9,74.5,175.5,293.4,306.5,200,186.6,278.9,334.2,410,302.3,142.3,2743.1,2,3,6,10,9,6,7,9,10,12,9,4,88
23180080,PM,Eloy Valenzuela,Sabana de Torres,Santander,132,"73°40'42.0""W","7°29'22.0""N",23.6,74.8,150.4,282.8,318.2,234.1,227.2,269.1,307.3,329,240.6,85.3,2542.5,2,3,6,10,12,9,9,10,12,13,9,4,99
23180050,PM,Establo El,Sabana de Torres,Santander,98,"73°35'53.0""W","7°32'29.0""N",36.3,67.1,139,311.5,346.6,243.8,227.6,267.7,302.8,372.3,275.5,98.8,2688.9,2,4,6,11,11,9,9,10,11,13,10,4,101
23190210,PM,Magara,Sabana de Torres,Santander,80,"73°40'53.0""W","7°35'36.0""N",23.6,51.7,140.8,271.6,360.4,268.5,232.4,244.2,297.5,277.3,254.7,80.9,2503.7,2,2,5,8,10,8,7,8,9,10,9,4,82
23190420,PM,Norma La,Sabana de Torres,Santander,124,"73°34'0.0""W","7°34'0.0""N",32.4,62.8,111.8,306.4,302.1,270.2,175.5,233.1,296.9,314.7,267.9,90.7,2464.2,2,4,5,10,10,8,6,8,10,11,9,4,87
24060080,PM,Payoa 5,Sabana de Torres,Santander,175,"73°29'27.0""W","7°16'13.0""N",84.6,157.7,268.6,354.7,325,228.6,227.8,321.5,338.6,443.9,334.8,171.4,3257.1,4,6,10,13,12,9,9,11,13,15,13,7,119
23180040,PM,Porvenir El,Sabana de Torres,Santander,154,"73°28'58.0""W","7°27'10.0""N",50.8,93.1,168.3,300.3,329.5,224,186.5,276.2,274,414.7,299.6,145.1,2761.9,3,4,6,10,12,8,8,10,11,13,10,6,100
23190320,PM,Provincia,Sabana de Torres,Santander,172,"73°26'6.0""W","7°24'9.0""N",66.8,106.6,216.7,310.7,340.8,232.9,193.7,270.8,288.9,394.1,329.8,204.2,2955.9,3,4,8,11,11,8,9,10,11,12,11,7,105
23180060,PM,Retirada La,Sabana de Torres,Santander,108,"73°34'0.0""W","7°31'0.0""N",37.7,92.1,159.6,301.5,306.1,241.3,184,278.7,279.8,346.3,246.2,107.4,2580.9,2,4,6,10,10,8,7,9,11,11,9,4,91
23180070,PM,Sabana de Torres,Sabana de Torres,Santander,176,"73°29'22.0""W","7°23'24.0""N",62.5,118,225.5,353.9,363.5,286.3,233,280.1,324.6,462.6,329.2,158.2,3197.5,4,5,9,13,13,11,10,12,13,15,12,7,125
23190560,PM,San Rafael,Sabana de Torres,Santander,96,"73°33'35.0""W","7°34'28.0""N",41.1,65.3,144,306.9,356.6,250.5,226.5,268,314.8,362,271.3,96,2702.9,2,4,7,10,12,10,8,10,12,13,10,5,105
23185010,CP,Villa Leiva,Sabana de Torres,Santander,328,"73°32'14.0""W","7°27'22.0""N",43.4,85.8,175.1,287.2,305.5,227.7,207.1,273.6,288.1,410.9,292.2,118.6,2715.1,4,7,10,17,18,15,14,16,18,19,16,8,162
24030270,PM,San Andres,San Andres,Santander,1702,"72°50'39.0""W","6°49'48.0""N",54.1,74.6,93.8,160.9,181.6,98.3,68.5,97.4,174.1,228.7,137.3,74.9,1444.4,6,8,12,17,17,12,11,14,16,19,14,8,154
