CODIGO,CAT,NOMBRE,MUNICIPIO,DEPARTAMENTO,ELEV,LONGITUD,LATITUD,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL
51025010,AM,Mira El Gja,San Andres de Tumaco,Narino,16,"78°41'44.1""W","1°33'0.7""N",88,88,87,88,89,89,89,88,88,88,89,89,88
52045030,CO,San Bernardo,San Bernardo,Narino,2190,"77°1'57.4""W","1°32'19.4""N",85,85,85,85,84,82,79,78,77,83,86,87,83
52055100,CO,Villa Rosa,Sapuyes,Narino,3000,"77°38'17.8""W","1°1'49.8""N",81,81,81,82,82,82,81,81,80,81,83,83,81
52045040,CO,Taminango,Taminango,Narino,1875,"77°16'3.0""W","1°32'57.0""N",89,88,88,89,87,82,74,70,79,87,90,90,85
52055090,CP,Sindagua,Tangua,Narino,2800,"77°23'21.7""W","1°6'27.3""N",80,80,80,80,80,79,77,75,75,78,82,81,79
52055020,CO,Paraiso El,Tuquerres,Narino,3120,"77°38'12.8""W","1°4'14.2""N",86,86,86,86,86,85,84,83,83,85,86,86,85
16055040,CP,Abrego Centro Admo,Abrego,Norte de Santander,1430,"73°13'23.0""W","8°5'14.0""N",80,79,79,81,83,81,78,78,81,83,83,83,81
23195180,CO,Esc Agr Cachira,Cachira,Norte de Santander,1882,"73°3'6.0""W","7°44'7.0""N",83,82,84,87,87,86,84,85,87,89,89,86,86
16015060,CO,Blonay,Chinacota,Norte de Santander,1235,"72°36'0.0""W","7°35'0.0""N",83,82,82,83,81,81,80,79,80,82,85,85,82
16055090,CP,Ins Agr Convencion,Convencion,Norte de Santander,1076,"73°20'38.0""W","8°28'14.0""N",84,82,82,84,83,81,80,79,81,83,85,86,83
16015010,SP,Apto Camilo Daza,Cucuta,Norte de Santander,250,"72°30'33.0""W","7°55'49.0""N",76,74,75,76,71,64,62,61,65,72,78,79,71
16025010,CP,Carmen de Tonchala,Cucuta,Norte de Santander,285,"72°33'58.0""W","7°50'56.0""N",75,73,74,75,68,60,59,59,62,69,76,77,69
16025040,CP,Cinera-Villa Olga,Cucuta,Norte de Santander,100,"72°28'7.0""W","8°10'4.0""N",82,81,82,82,80,78,75,75,77,80,83,84,80
16015040,CO,Sta Isabel,Cucuta,Norte de Santander,90,"72°26'0.0""W","8°14'0.0""N",84,83,82,80,81,80,80,79,80,81,81,85,81
16045020,CO,Tarra El,El Tarra,Norte de Santander,180,"73°4'52.0""W","8°35'19.0""N",82,80,81,80,80,80,79,79,79,79,81,81,80
16015090,CP,Tama Parque Nal,Herran,Norte de Santander,2500,"72°26'31.6""W","7°25'28.0""N",89,90,91,91,90,90,90,89,89,90,91,91,90
16055060,CO,Playa La,La Playa,Norte de Santander,1500,"73°14'6.0""W","8°13'3.0""N",84,82,81,83,82,80,77,79,83,85,85,84,82
16055010,CP,Apto Aguas Claras,Ocana,Norte de Santander,1435,"73°21'27.0""W","8°18'55.0""N",83,82,82,83,83,83,81,84,85,86,86,86,84
16055100,CO,Univ Fco P Santand,Ocana,Norte de Santander,1150,"73°19'20.0""W","8°14'16.0""N",86,84,83,84,86,84,83,83,85,86,87,87,85
16015020,AM,Iser Pamplona,Pamplona,Norte de Santander,2340,"72°38'42.0""W","7°22'23.2""N",79,79,78,79,76,74,73,73,75,78,80,79,77
16015030,CO,Esperanza La,Ragonvalia,Norte de Santander,1760,"72°32'2.0""W","7°34'11.0""N",89,90,91,91,89,90,89,88,88,89,91,91,90
16025060,CO,Francisco Romero,Salazar,Norte de Santander,1000,"72°48'0.0""W","7°46'0.0""N",81,81,82,82,80,78,76,75,77,81,83,83,80
16025030,CP,Salazar,Salazar,Norte de Santander,860,"72°49'50.0""W","7°46'28.5""N",82,81,83,82,79,77,75,74,75,79,83,83,79
16035030,CO,Sardinata,Sardinata,Norte de Santander,320,"72°48'11.0""W","8°4'36.0""N",83,81,81,83,80,73,71,71,77,82,85,85,79
37015010,CO,Silos,Silos,Norte de Santander,2765,"72°45'12.0""W","7°12'27.0""N",75,76,79,83,84,84,84,83,82,83,81,78,81
16055020,CO,Teorama,Teorama,Norte de Santander,1160,"73°17'7.0""W","8°26'32.0""N",88,87,86,88,87,86,85,84,86,87,89,90,87
16035020,CO,Petrolea,Tibu,Norte de Santander,62,"72°34'46.0""W","8°28'7.0""N",84,83,84,84,85,85,83,84,84,83,84,86,84
16035010,CO,Tibu,Tibu,Norte de Santander,50,"72°43'36.0""W","8°38'18.0""N",83,81,80,83,83,83,82,80,83,84,86,87,83
47015040,CO,Michoacan,Colon,Putumayo,2100,"76°53'1.0""W","1°10'44.1""N",86,85,86,87,87,88,88,88,86,85,85,86,86
44015040,CO,Mocoa Acueducto,Mocoa,Putumayo,650,"76°39'6.6""W","1°9'26.4""N",85,84,86,86,87,88,87,84,82,82,83,85,85
47045010,CO,Pto Leguizamo,Puerto Leguizamo,Putumayo,147,"74°46'34.6""W","0°10'50.2""N",80,83,86,88,88,88,88,86,85,85,84,83,85
47035020,CO,Pto Ospina,Puerto Leguizamo,Putumayo,190,"74°51'1.0""W","0°8'3.0""N",86,86,88,88,89,89,88,87,86,86,86,86,87
44115020,AM,Tagua La,Puerto Leguizamo,Putumayo,153,"74°39'54.8""W","0°3'38.7""S",81,82,85,87,88,88,87,86,86,85,85,83,86
47015090,CO,Primavera La,Sibundoy,Putumayo,2067,"76°55'57.7""W","1°10'5.9""N",86,86,86,88,88,89,87,87,86,86,85,86,87
47015070,CO,Pto Umbria,Villagarzon,Putumayo,358,"76°34'13.6""W","0°50'20.3""N",86,86,88,88,89,89,88,86,85,85,86,86,87
44015010,AM,Villagarzon,Villagarzon,Putumayo,440,"76°37'9.3""W","1°2'3.3""N",86,86,87,87,87,87,86,85,82,83,86,86,86
26125060,SP,Apto El Eden,Armenia,Quindio,1229,"75°45'59.0""W","4°27'16.8""N",80,79,80,82,83,82,79,77,80,82,82,81,80
26125070,CO,Bella La,Calarca,Quindio,1450,"75°40'0.0""W","4°31'0.0""N",81,80,80,83,83,81,77,77,81,83,83,82,81
26135040,SP,Apto Matecana,Pereira,Risaralda,1342,"75°44'1.9""W","4°48'57.1""N",75,74,76,79,79,78,75,74,76,79,79,77,77
26135100,CO,Bohemia La,Pereira,Risaralda,970,"75°52'39.3""W","4°52'40.6""N",74,73,75,78,80,78,74,72,74,77,78,77,76
26135070,CO,Cedral El,Pereira,Risaralda,2120,"75°32'0.0""W","4°47'0.0""N",86,86,86,88,88,86,83,82,85,87,87,86,86
26135110,CO,Veracruz,Pereira,Risaralda,1720,"75°37'38.6""W","4°52'4.6""N",85,84,84,86,87,86,85,84,85,87,87,85,86
54015010,CO,Pueblo Rico,Pueblo Rico,Risaralda,1530,"76°1'52.1""W","5°14'1.6""N",92,92,91,92,92,92,91,91,92,92,93,92,92
26135060,CO,Jazmin El,Santa Rosa de Cabal,Risaralda,1600,"75°38'0.0""W","4°55'0.0""N",80,81,81,83,85,82,79,80,82,84,83,81,82
26135160,CO,San Remo,Santa Rosa de Cabal,Risaralda,2000,"75°34'46.2""W","4°50'31.1""N",84,83,85,87,87,86,84,83,85,86,87,86,85
26145030,CO,Camelia La,Santuario,Risaralda,1650,"75°58'1.0""W","5°4'48.8""N",84,83,84,85,86,84,81,79,82,85,86,86,84
17025020,SP,Apto El Embrujo,Providencia,San Andres Providencia y Sta C,1,"81°21'0.0""W","13°21'0.0""N",78,77,76,77,80,81,81,81,82,84,82,80,80
23125060,CO,Albania,Albania,Santander,1690,"73°54'48.0""W","5°45'30.0""N",87,87,87,85,87,87,85,83,85,87,88,88,86
23155030,SP,Apto Yariguies,Barrancabermeja,Santander,126,"73°48'31.0""W","7°1'35.0""N",74,73,77,81,82,81,78,79,81,83,83,80,79
23155040,CO,Centro El,Barrancabermeja,Santander,162,"73°45'54.3""W","6°51'34.4""N",82,82,83,85,85,85,83,83,84,85,86,84,84
23195040,CP,Univ Ind Santander,Bucaramanga,Santander,1018,"73°7'20.0""W","7°8'41.0""N",82,81,82,84,85,84,83,83,83,85,86,84,83
24035260,CO,Capitanejo,Capitanejo,Santander,1160,"72°41'35.6""W","6°31'3.8""N",58,58,61,64,68,67,65,64,66,68,66,61,64
24035270,CO,Tinaga Gja,Cerrito,Santander,2698,"72°42'27.0""W","6°50'27.0""N",69,70,73,78,79,77,76,77,78,80,78,72,76
24025050,CO,Charala,Charala,Santander,1350,"73°9'2.0""W","6°16'27.0""N",80,80,81,84,84,84,83,83,83,84,84,83,83
24015260,CO,Chima,Chima,Santander,1090,"73°22'6.0""W","6°21'18.0""N",74,74,74,74,75,75,75,75,75,75,75,74,74
23125120,CO,Cimitarra,Cimitarra,Santander,300,"73°57'8.0""W","6°18'31.0""N",84,84,85,85,85,85,84,84,84,85,85,85,85
23145020,CO,Carmen El,El Carmen de Chucuri,Santander,815,"73°30'36.0""W","6°41'47.0""N",84,84,85,85,85,85,84,84,86,87,87,86,85
24015280,CO,Gambita,Gambita,Santander,1900,"73°20'37.0""W","5°56'41.0""N",82,82,82,84,84,84,83,83,82,83,83,83,83
23195110,CO,Llano Grande,Giron,Santander,777,"73°10'2.0""W","7°1'32.0""N",75,74,76,77,78,78,77,76,76,77,77,76,77
24015250,CO,Laja La,Guadalupe,Santander,1400,"73°24'55.4""W","6°14'13.8""N",82,82,81,83,83,83,81,81,82,83,83,83,82
23125130,CO,Landazuri,Landazuri,Santander,1085,"73°48'32.0""W","6°13'17.0""N",88,89,89,88,89,88,86,86,87,89,90,90,88
23195130,SP,Apto Palonegro,Lebrija,Santander,1189,"73°11'4.3""W","7°7'17.3""N",83,82,83,86,87,86,84,84,85,87,89,87,85
24025040,CP,Esc Agr Mogotes,Mogotes,Santander,1667,"72°58'8.0""W","6°28'12.0""N",79,78,78,81,83,83,82,82,82,83,83,82,81
24055040,CO,Palmar El,Palmar,Santander,940,"73°17'31.2""W","6°32'59.0""N",69,68,69,72,75,75,73,73,74,76,76,73,73
24025020,CP,Cucharo El,Pinchote,Santander,975,"73°11'57.0""W","6°31'56.0""N",66,65,66,72,78,78,76,75,76,78,78,72,74
23125040,CO,Campo Capote,Puerto Parra,Santander,180,"73°55'14.0""W","6°36'58.0""N",83,83,83,84,84,84,82,82,83,85,85,85,84
23125050,CO,Carare,Puerto Parra,Santander,168,"74°3'41.0""W","6°38'58.0""N",81,79,81,83,82,82,81,81,82,83,83,83,82
24065010,CO,Brisas Las Hda,Puerto Wilches,Santander,138,"73°47'24.0""W","7°14'46.0""N",77,76,77,78,78,78,77,77,78,79,79,79,78
23185010,CP,Villa Leiva,Sabana de Torres,Santander,328,"73°32'14.0""W","7°27'22.0""N",81,78,79,83,84,84,82,83,84,86,86,84,83
23195200,CO,Cachiri,Surata,Santander,1850,"72°59'28.0""W","7°28'26.0""N",81,80,82,86,87,85,83,84,85,88,88,84,85
23195090,CO,Vivero Surata,Surata,Santander,1725,"72°59'15.0""W","7°21'57.0""N",81,81,81,84,84,84,83,82,83,85,85,83,83
37015020,CP,Berlin Automatica,Tona,Santander,3214,"72°52'7.0""W","7°11'13.0""N",84,84,85,88,88,89,89,88,87,88,87,86,87
24015270,CO,Velez Granja,Velez,Santander,2170,"73°40'22.0""W","5°59'50.0""N",87,86,87,89,89,88,87,87,87,89,90,89,88
24055030,CO,Zapatoca,Zapatoca,Santander,1810,"73°16'57.9""W","6°47'34.0""N",86,85,86,87,88,87,86,87,87,89,89,88,87
13095020,CP,Primates,Coloso,Sucre,200,"75°21'4.9""W","9°31'48.5""N",81,79,80,83,85,86,84,85,86,87,86,84,84
25025080,SS,Apto Rafael Barvo,Corozal,Sucre,166,"75°16'59.0""W","9°20'2.0""N",76,76,76,78,82,83,82,82,84,84,83,80,80
25025240,CP,Majagual,Majagual,Sucre,20,"74°38'25.0""W","8°32'47.0""N",86,85,83,85,86,86,84,86,87,87,86,86,86
25025270,AM,Univ de Sucre,Sampues,Sucre,160,"75°24'8.0""W","9°12'42.0""N",78,76,77,79,83,83,82,83,84,85,84,81,81
25025180,CO,San Benito Abad,San Benito Abad,Sucre,20,"75°2'11.0""W","8°56'7.0""N",80,78,77,78,81,81,81,82,82,83,83,82,81
21255090,CP,Armero Gja,Armero,Tolima,300,"74°54'37.8""W","5°0'9.7""N",69,68,70,72,72,70,66,64,67,71,73,71,69
22055020,CO,Mesa de Pole,Ataco,Tolima,500,"75°32'22.8""W","3°27'31.2""N",76,76,77,78,77,76,74,72,72,75,77,77,76
21215100,CO,Cajamarca,Cajamarca,Tolima,1920,"75°25'28.5""W","4°26'29.4""N",79,79,80,81,82,81,80,78,78,80,81,80,80
21215130,CO,Cucuana Hda,Cajamarca,Tolima,2120,"75°31'6.8""W","4°20'28.9""N",81,81,82,83,82,82,81,81,81,81,82,81,82
22045010,CO,Demostracion Gja,Chaparral,Tolima,1040,"75°30'12.5""W","3°43'20.9""N",79,78,80,81,80,75,70,67,72,79,82,81,77
22045020,CO,Limon El,Chaparral,Tolima,1000,"75°35'2.9""W","3°39'6.3""N",79,77,78,79,78,76,74,71,72,77,81,80,77
21135040,CO,Media Luna,Coyaima,Tolima,485,"75°7'11.3""W","3°46'25.5""N",71,70,72,76,75,66,58,55,61,72,78,77,69
21155040,CO,Dolores Hda Madron,Dolores,Tolima,1456,"74°54'20.8""W","3°31'59.0""N",79,77,79,80,78,74,71,68,70,79,83,82,77
21215080,CO,Chicoral,Espinal,Tolima,475,"74°59'42.3""W","4°13'53.1""N",70,71,72,77,77,73,68,63,67,74,76,75,72
21185020,AM,Nataima,Espinal,Tolima,431,"74°57'34.2""W","4°11'15.4""N",69,69,70,75,76,71,63,58,64,71,75,74,70
21185040,CO,Apto Santiago Vila,Flandes,Tolima,286,"74°47'54.4""W","4°16'39.4""N",66,66,68,73,75,71,64,58,64,71,75,71,68
21185030,CP,Guamo,Guamo,Tolima,360,"74°58'52.8""W","4°0'32.2""N",75,74,74,80,79,75,68,63,69,75,80,80,74
23025020,CO,Esperanza La,Honda,Tolima,222,"74°43'45.0""W","5°15'46.0""N",76,75,76,79,78,73,67,65,71,78,80,80,75
